,0,1,2,3,4,5,6,7,8,9,10,11
0,Fish,Heat (min),,CML (mg/kg protein),CML (mg/kg protein),,,,,CEL (mg/kg protein),CEL (mg/kg protein),
1,,,0 days,7 days,14 days,21 days,21 days,0 days,7 days,,14 days,21 days
2,1,5,12.30.5,15.10.0,1.6,24.6  0.0,24.6  0.0,13.60.9,20.61.1,20.61.1,19.42.6,0.5
3,,30,28.60.6,40.0 1.6,9.0,66.7  0.3,66.7  0.3,30.2  3.1,30.6  3.3,30.6  3.3,35.4 5.2,50.5  1.3
4,2,5,11.40.2,15.70.7,23.8 0.1,26.3  0.6,26.3  0.6,18.10.0,19.7  9.6,19.7  9.6,21.31.1,20.9  2.1
5,,30,25.63.4,40.63.1,53.70.9,73.31.1,73.31.1,38.8 5.4,45.93.9,45.93.9,47.11.2,61.90.2
6,3,5,14.8  1.4,15.4  0.3,15.90.7,26.6  0.6,26.6  0.6,23.0  2.6,26.91.4,26.91.4,15.4  2.0,24.3  0.6
7,,30,23.4  0.2,38.7  1.2,1.4,62.63.1,62.63.1,32.40.1,43.7,0.2,0.5,5.8
8,4,5,15.9 0.7,16.2  0.5,0.1,26.81.4,26.81.4,23.80.7,28.0,6.1,1.0,2.2
9,,30,28.5  0.9,41.4  0.7,1.1,67.8  1.7,67.8  1.7,42.4  0.9,54.7,3.2,36.3  2.9,57.2  1.7
10,5,5,13.3  3.1,14.4  0.1,0.8,21.0  0.2,21.0  0.2,0.0,26.1,3.5,13.62.1,26.2  2.0
11,,30,0.9,4.0,51.01.1,54.3  1.0,54.3  1.0,4.8,28.6,0.6,37.3  0.4,45.01.8
12,6,5,0.4, 0.3,0.1,25.6  0.9,25.6  0.9,22.5,33.3,1.1,25.80.0,27.1  0.6
13,,30,2.4,0.4,1.0,60.6  1.2,60.6  1.2,1.2,44.9,2.2,48.6  1.8,54.4  1.7
14,7,5,14.3 0.0,0.5,21.20.5,24.5,0.1,15.61.5,21.0,2.7,18.80.5,24.7  1.2
15,,30,32.8  0.7,28.4  2.3,40.60.1,54.80.7,54.80.7,27.9  0.3,26.50.8,26.50.8,43.31.1,62.7  1.0
16,8,5,17.3  0.1,23.40.1,24.5 1.0,24.6  0.2,24.6  0.2,10.4 0.3,9.8  0.3,9.8  0.3,19.8  2.6,23.85.5
17,,30,0.4,37.3 1.1,0.5,64.0 2.0,64.0 2.0,36.3  0.3,21.5,1.5,3.5,4.5
18,9,5,14.6 0.1,0.6,1.2,18.2 0.9,18.2 0.9,1.9,16.3,0.8,0.3,0.1
19,,30,37.7  0.3,29.4  1.0,34.41.8,48.9 0.4,48.9 0.4,33.4  0.6,26.4  1.6,26.4  1.6,46.8 1.3,49.2  3.8
20,10,5,12.00.1,13.60.4,17.3  0.2,20.4 0.5,20.4 0.5,9.80.5,18.7  2.2,18.7  2.2,17.3  0.8,20.9  0.2
21,,30,24.40.6,26.4  0.7,27.7  1.0,44.40.5,44.40.5,19.4 3.5,30.9  0.9,30.9  0.9,33.40.8,32.9 0.4
22,11,5,16.70.3,23.01.1,23.00.8,25.31.0,25.31.0,16.90.1,15.90.8,15.90.8,15.20.2,16.70.1
23,,30,32.4  0.6,37.50.64,39.4  0.9,54.71.3,54.71.3,25.50.6,34.01.4,34.01.4,39.9  1.6,40.2  1.6
24,12,5,14.80.6,23.9  0.6,21.9 0.5,24.7 0.3,24.7 0.3,18.6 0.2,21.50.2,21.50.2,21.11.0,23.70.2
25,,30,34.60.9,38.41.7,50.30.3,65.20.0,65.20.0,34.61.0,39.90.1,39.90.1,48.31.7,57.7  0.2
26,Average,5,14.4 1.9a,17.5  3.7b,19.7  3.3b,24.02.7,24.02.7,18.0  5.1a,21.5  6.3ab,21.5  6.3ab,19.23.5a,23.9  3.3b
27,,30,30.15.7A,36.6  5.6B,45.9  9.3c,59.8  8.5D,59.8  8.5D,32.8 6.4A,35.610.0AB,35.610.0AB,40.9  5.7B,51.28.8
