,0,1,2,3,4,5,6,7,8,9
0,Item,Minerals,,,,,,,,
1,,Caa,Cua,Fea,Kb,Mga,Mna,Nab,pa,Zna
2,Wavelength (nm),317.933,324.754,259.837,766.5,279.553,257.610,589.0,213.618,213.856
3,Integration time (s),1,3,3,,1,3,,1,3
4,Time of repeat (time),3,2,2,,3,2,,3,2
5,Observing height (mm),8.0,27.4,13.1,,8.0,19.0,,3.7,13.1
6,Accuracy (%)c,92.0,94.0,88.1,93.2,90.7,92.7,99.3,94.5,87.0
7,Precision (CV in %)c,6.9,7.8,8.4,4.0,6.8,4.3,5.2,4.6,5.8
8,Limit of detection (ppm),0.0037,0.0004,0.0010,0.0859,0.0002,0.0009,0.1068,0.0332,0.0008
9,Limit of detection (g/day),10,10,3,220,1,2,250,100,2
