,0,1,2
0,Ingredient,Bar of solid chocolate (% of,Chocolate bar sweet (% of
1,position,product),product)
2,,"sugar<1,egg white<1,salt","barley malt extract1, inulin"
3,,"2,humectant<1","OR aquamin1,none16"
4,,,"gelling agent<1,salt<1"
5,,,"chocolate<1, powdered egg"
6,,,<1
7,Eighth,Milk OR yoghurt OR powder OR,Milk OR yoghurt OR powder OR
8,,"protein OR fat OR lactose (18),","protein OR fat OR lactose (20),"
9,,"aroma17,emulsifier10,","vegetable oil(11,cocoa mass"
10,,"fruits OR nuts (4,vegetable oil","9,fruits OR nuts6,aroma"
11,,"3,filling3,cocoa mass3","5,cane OR sugar3,cereals"
12,,glucose OR fructose invert sugar,"3,humectant 3,"
13,,"syrup (3), humectant (1,","maltodextrin (3, filling2"
14,,"alcohol(1),invert OR sugar OR","glucose OR invert syrup (2),"
15,,"starch 1,none33,wheat OR","protein blend2,salt1,"
16,,"rice flour<1salt<1,barley","chocolate1,emulsifier1"
17,,"malt extract (<1,egg white","none21,barley malt extract"
18,,"<1,chocolate<1","<1powdered egg<1,inulin"
19,,,"<1,enriching substances"
20,,,"<1acidity regulator<1,"
21,,,honey<1
22,Ninth,"Emulsifier 16,milk OR",Milk OR yoghurt OR powder OR
23,,yoghurt OR powder OR protein,"protein OR fat OR lactose (18,"
24,,"OR fat OR lactose(12),aroma",vegetable oil(8fruits OR nuts
25,,"8,fruits OR nuts(5,cocoa","6,aroma6),cereals5),"
26,,"mass(3),glucose OR fructose","humectant 5,cocoa mass4,"
27,,"invert sugar syrup(2,alcohol","emulsifier (4,salt OR spices"
28,,"1,salt1,none46,acidity","3,enriching substances2,"
29,,"regulator<1, sugar<1, egg","protein blend1,none27"
30,,"white<1,humectant<1","filling<1,sugar<1"
31,,"wheat flour<1,barley malt","chocolate<1,caramelized"
32,,"extract<1,chocolate<1","sugar syrup<1,maltodextrin"
33,,,"<1,barley malt extract<1"
34,,,"thickening agent(<1,"
35,,,"sweetener<1,acidity"
36,,,"regulator<1,raising agent"
37,,,"<1,alcohol<1,gelatin"
38,,,"<1,yeast<1"
39,Tenth,"Aroma15,emulsifier 10",Milk ORyoghurt OR powder OR
40,,"fruits OR nuts (5),milk OR","protein OR fat OR lactose (14,"
41,,yoghurt OR powder OR protein,"emulsifier 11,aroma7,salt"
42,,"OR fat OR lactose (3,glucose","OR spices (6), cereals (3),"
43,,"OR fructose syrup(2),thickener","humectant(3,cocoa mass(3,"
44,,"1,humectant1,none58","fruits OR nuts (3), enriching"
45,,"corn OR soy flour(<1,acidity","substances2,acidity regulator"
46,,"regulator<1,alcohol<1,","2, raising agent 2,chocolate"
47,,"cocoa butter<1, gelling agent","1,maltodextrin1,barley"
48,,"<1,stabilizer<1,salt<1","malt extract 1,vegetable oil"
49,,"barley malt extract<1,dyes","1,protein blend1,alcohol"
50,,<1,"1,honey1,none29,"
51,,,"stabilizer<1,sugar<1"
52,,,"invert sugar syrup(<1,"
53,,,"thickening agent(<1,"
