,0,1,2,3,4,5,6,7
0,,DORM-3 (mg /kg),,,,Spinach-1570a (mg / kg),,
1,,xs,Reference value,Reference value,t,xs,Reference value,
2,Al,139011,,,,1264,31015,
3,As,7.2 0.8,6.88  0.30,6.88  0.30,0.69,0.12  0.03,0.068  0.012,3.13
4,B,215,,,,393,37.7  1.2,0.96
5,Ba,62,,,,7.00  0.09,,0.98
6,Cd,0.310.01,0.290,0.020,3.46,2.83  0.08,2.876  0.058,1.00
7,Co,0.269  0.003,,,,0.370.01,0.3930.03,3.98
8,Cu,15.6  0.1,15.5  0.63,15.5  0.63,1.73,120, 0.86,0.17
9,Fe,36610,34720,,3.29,2754,,
10,Mn,3.43  0.06,,,,885,76.0  1.2,4.16
11,Pb,0.38  0.03,0.395  0.05,0.395  0.05,0.90,0.25  0.03,0.2,2.63
