,0,1,2,3,4,5,6,7,8,9,10,11,12
0,,,,B,Al,Mn,Fe,Co,Cu,As,Cd,Ba,Pb
1,SPINACH,Gastric,B,1.0,,,,,,,,,
2,,,Al,0.9,1.0,1.0,,,,,,,
3,,,Mn,0.3,0.4,1.0,1.0,,,,,,
4,,,Fe,0.4,0.6,0.9,1.0,1.0,,,,,
5,,,Co,0.5,0.4,0.9,0.8,1.0,,,,,
6,,,Cu,0.3,0.6,0.9,0.9,0.7,1.0,,,,
7,,,As,0.2,0.1,0.3,0.4,0.1,0.7,0.4,1.0,,
8,,,Cd,0.1,0.3,1.0,0.8,0.9,0.9,0.4,1.0,,
9,,,Ba,0.3,0.5,0.9,1.0,0.8,0.9,0.4,0.9,0.9,1.0
10,,,Pb,0.3,0.4,0.9,0.8,0.8,0.9,0.5,0.9,0.9,1.0
11,,Intestinal,B,1.0,,,,,,,,,
12,,,Al,-0.3,1.0,,,,,,,,
13,,,Mn,0.3,0.9,1.0,,,,,,,
14,,,Fe,-0.5,0.9,0.9,1.0,1.0,,,,,
15,,,Cu,0.4,0.8,0.9,0.9,0.5,1.0,,,,
16,,,As,-0.5,0.4,0.4,0.5,0.3,0.5,1.0,1.0,,
17,,,Cd,0.2,1.0,0.9,0.9,0.7,0.9,0.4,1.0,,
18,,,Ba,-0.3,0.9,0.8,0.9,0.7,0.8,0.2,0.9,1.0,
19,,,Pb,0.4,0.9,0.7,0.9,0.8,0.8,0.3,0.9,0.9,1.0
20,PEAS,Gastric,B,1.0,,,,,,,,,
21,,,Al,0.7,1.0,,,,,,,,
22,,,Mn,0.2,0.4,1.0,,,,,,,
23,,,Fe,0.5,0.1,0.8,1.0,,,,,,
24,,,Co,0.2,0.6,0.7,0.4,1.0,,,,,
25,,,Cu,0.6,0.2,0.8,0.9,0.4,1.0,,,,
26,,,As,0.0,0.6,0.7,0.2,0.6,0.5,1.0,,,
27,,,Cd,0.0,=0.4,0.8,0.7,0.9,0.5,0.5,1.0,,
28,,,Ba,0.0,=0.5,0.8,0.6,1.0,0.6,0.7,1.0,1.0,
29,,,Pb,0.1,0.6,0.6,0.2,0.9,0.3,0.8,0.8,0.9,1.0
30,,Intestinal,B,1.0,,,,,,,,,
31,,,Al,0.5,1.0,1.0,,,,,,,
32,,,Mn,0.3,0.1,1.0,,,,,,,
33,,,Fe,0.2,0.6,0.8,1.0,,,,,,
34,,,Cu,0.3,0.6,0.7,0.8,0.6,1.0,,,,
35,,,As,0.0,0.6,0.7,0.9,0.7,0.9,1.0,,,
36,,,Cd,0.1,0.6,0.7,0.9,0.7,0.9,0.9,1.0,,
37,,,Ba,0.4,1.0,0.3,0.8,0.5,0.7,0.8,0.7,1.0,
38,,,Pb,0.4,0.7,0.3,0.6,0.4,0.4,0.6,0.6,0.6,1.0
39,ANCHOVY,Gastric,B,1.0,,,,,,,,,
40,,,Al,0.9,1.0,,,,,,,,
41,,,Mn,0.9,-0.7,1.0,,,,,,,
42,,,Fe,0.5,0.3,0.8,1.0,,,,,,
43,,,Co,-0.8,-0.6,0.6,0.2,1.0,,,,,
44,,,Cu,0.6,0.5,0.9,0.9,0.2,1.0,,,,
45,,,As,0.7,0.5,0.9,0.7,0.6,0.7,1.0,,,
46,,,Cd,0.9,0.6,0.9,0.6,0.8,0.7,0.9,1.0,,
47,,,Ba,0.9,0.7,0.8,0.5,0.9,0.6,0.7,0.9,1.0,
48,,,Pb,0.8,0.7,0.7,0.5,0.7,0.6,0.5,0.7,0.9,1.0
49,,Intestinal,B,1.0,,,,,,,,,
50,,,Al,0.8,1.0,,,,,,,,
51,,,Mn,-0.9,0.7,1.0,1.0,,,,,,
52,,,Fe,-1.0,-0.8,1.0,1.0,,,,,,
53,,,Co,-0.4,-0.4,0.3,0.5,0.5,1.0,,,,
54,,,Cu,0.7,-0.7,0.7,0.8,0.5,0.9,1.0,,,
55,,,As,0.8,0.7,0.8,0.8,0.3,0.9,1.0,,,
56,,,Cd,0.2,0.2,0.4,0.3,0.0,0.4,0.6,1.0,1.0,
57,,,Ba,0.6,0.3,0.6,0.6,0.0,0.3,0.5,0.7,1.0,
58,,,Pb,0.4,0.3,0.5,0.4,0.3,0.7,0.9,0.9,0.6,1.0
