,0,1,2,3,4,5,6,7,8,9,10,11
0,,,DAY,PUT,AGM,CAD,ETA,HIM,TYM,TRY,PEA,TOTAL
1,YOUNG RED,Argon 4C,0,12.1 (0.4),0.37 (0.08),1.5 (0.1),22.9 (0.9),4.7 (0.1),2.2 (0.1),n.d.,0.19 (0.06),44.0
2,,,7,11.1 (0.2),1.0 (0.2),1.8 (0.2),21.6 (0.6),4.9 (0.3),2.2 (0.2),n.d.,0.39 (0.09),43.0
3,,,30,9.8 (0.4),0.84 (0.09),1.5 (0.2),20.3 (0.3),4.9 (0.3),2.5 (0.2),n.d.,0.5 (0.2),40.3
4,,Argon 25C,0,12.1 (0.4),0.37 (0.08),1.5 (0.1),22.9 (0.9),4.7 (0.1),2.2 (0.1),n.d.,0.19 (0.06),44.0
5,,,7,11 (1),0.8 (0.1),2.0 (0.1),22 (1),4.3 (0.2),2.1 (0.1),n.d.,0.3 (0.1),42.5
6,,,30,10.3 (0.3),1.0(0.1),2.1 (0.4),19.8 (0.7),4.5 (0.2),2.1 (0.2),n.d.,0.5 (0.3),40.3
7,,Cork 4 C,0,12.1 (0.4),0.37 (0.08),1.5 (0.1),22.9 (0.9),4.7 (0.1),2.2 (0.1),n.d.,0.19 (0.06),44.0
8,,,7,11.2 (0.5),0.5 (0.1),1.3 (0.2),22.8 (0.7),3.7 (0.2),1.7 (0.2),n.d.,0.3 (0.1),41.2
9,,,30,11.2 (0.6),1.0 (0.2),1.7 (0.1),20.2 (0.4),4.1 (0.2),2.0 (0.2),n.d.,0.4 (0.1),40.6
10,,Cork 25C,0,12.1 (0.4),0.37 (0.08),1.5 (0.1),22.9 (0.9),4.7 (0.1),2.2 (0.1),n.d.,0.19 (0.06),44.0
11,,,7,10.8 (0.6),0.7 (0.1),1.9 (0.2),21.7 (0.8),4.3 (0.2),1.99 (0.09),n.d.,0.3 (0.1),41.7
12,,,30,101,0.8 (0.3),1.7 (0.4),14.5 (0.1),4.6 (0.5),2.2 (0.4),n.d.,0.4 (0.3),39.8
13,OAK RED,Argon 4C,0,16.7 (0.9),n.d.,n.d.,15.9 (0.9),9.1 (0.4),n.d.,n.d.,n.d.,37.8
14,,,7,16.7 (0.9),n.d.,n.d.,15.9 (0.9),7.7 (0.2),6.9 (0.2),n.d.,n.d.,47.2
15,,,30,9.4 (0.3),n.d.,1.5 (0.2),14.5 (0.1),7.1 (0.2),2.7 (0.2),n.d.,n.d.,34.7
16,,Argon 25C,0,14.2 (0.7),n.d.,n.d.,14.5 (0.1),9.1 (0.4),n.d.,n.d.,n.d.,37.8
17,,,7,15.3 (0.6),n.d.,n.d.,13.6 (0.9),6.9 (0.3),7.2 (0.2),n.d.,n.d.,43.0
18,,,30,12.9 (0.5),n.d.,1.5(0.1,12.3 (0.3),7.9 (0.2),3.0(0.1,n.d.,n.d.,37.6
19,,Cork 4C,0,14.2 (0.7),n.d.,n.d.,14.5(0.1),9.1 (0.4),n.d.,n.d.,n.d.,37.8
20,,,7,16.5 (0.8),n.d.,n.d.,15.7 (0.4,6.4 (0.3),6.7 (0.2),n.d.,n.d.,45.3
21,,,30,11.8 (0.4,n.d.,1.1 (0.1),15.4 (0.6),7.3 (0.1),2.70 (0.08),n.d.,n.d.,38.3
22,,Cork 25C,0,14.2 (0.7),n.d.,n.d.,14.5 (0.1),9.1 (0.4),n.d.,n.d.,n.d.,37.8
23,,,7,16.1 (0.7),n.d.,n.d.,14.3 (0.5),8.1 (0.3),6.7 (0.2),n.d.,n.d.,45.2
24,,,30,12.1 (0.4,n.d.,1.9 (0.2),15.8 (0.3),7.3 (0.2),3.0 (0.1),n.d.,n.d.,40.1
25,AGED RED,Argon 4C,0,5.88 (0.04),n.d.,1.5 (0.2),13.0 (0.4),1.3 (0.1),0.5 (0.2),n.d.,n.d.,22.2
26,,,7,5.3 (0.2),0.33 (0.07),1.76 (0.03),12.1 (0.5),1.43 (0.05),0.39 (0.03),n.d.,n.d.,21.3
27,,,30,5.1 (0.1),0.89 (0.06),1.59 (0.09),11.7 (0.5),1.60 (0.08),0.6 (0.1),n.d.,n.d.,21.5
28,,Argon 25C,0,5.88 (0.04),n.d.,1.5 (0.2),13.0 (0.4),1.3 (0.1),0.5 (0.2),n.d.,n.d.,22.2
29,,,7,5.4 (0.2),0.2 (0.1),1.6 (0.2),11.9 (0.3),1.1 (0.1),0.2 (0.1),n.d.,n.d.,20.4
30,,,30,6.3 (0.5),1.04 (0.09),2.0 (0.2),14.0 (0.6),1.8 (0.1),0.5 (0.2),n.d.,n.d.,25.6
31,,Cork 4C,0,5.88 (0.04),n.d.,1.5 (0.2),13.0 (0.4),1.3 (0.1),0.5 (0.2),n.d.,n.d.,22.2
32,,,7,5.7 (0.2),0.4 (0.1),2.0 (0.1),12.1 (0.4),1.28(0.07),0.24 (0.07),n.d.,n.d.,21.7
33,,,30,5.7 (0.3),1.1 (0.1,2.2 (0.2),13.4 (0.4),2.0 (0.1),0.61 (0.07),n.d.,n.d.,25.0
34,,Cork 25C,0,5.88 (0.04),n.d.,1.5 (0.2),13.0 (0.4),1.3 (0.1),0.5 (0.2),n.d.,n.d.,22.2
35,,,7,5.6 (0.1),0.49 (0.07),1.83 (0.09),12.1 (0.3),1.37 (0.06),0.33 (0.05),n.d.,n.d.,21.7
36,,,30,5.8 (0.2),1.1 (0.1),2.14 (0.09),12.9 (0.2),1.7 (0.1),0.6 (0.1),n.d.,n.d.,24.2
