,0,1,2,3
0,Cultivar,Genotypes,Site/Experimental Farm,
1,,,Marilandia,Bananal do Norte
2,Diamante(early-maturing),101E,164.8Bg  8.9,234.9Ae  1.4
3,,103E,172.7Afg2.8,151.7Bg1.5
4,,105E,230.gBc1.4,242.6Ade  4.6
5,,106E,178.1 Befg 0.5,252.4Acd  3.1
6,,108E,254.0Ab 0.5,252.4Acd  3.1
7,,Mean SD (CV%),216.7Bd  0.4,223.4  40.7 (18.2)
8,Jequitiba (medium-maturing),201M,231.3Ac 0.8,261.4Ac4.1
9,,202M,231.3Ac 0.8,233.7Ae5.1
10,,203M,229.7Bcd  3.0,245.4Ade  5.8
11,,207M,227.cAcd0.8,239.0Ade 6.7
12,,209M,227.cAcd0.8,182.0Bf2.7
13,,Mean SD (CV%),226.4  5.7 (2.5),232.3729.9 (18.2)
14,Centenaria (late- maturing),301L,237.0Bc1.8,275.6Ab4.0
15,,302L,184.7Aef1.3,296.3 Ba 0.1
16,,303L,359.7Aa 1.7,296.3 Ba 0.1
17,,306L,190.3Ae 3.6,178.4Bf 6.1
18,,307L,190.3Ae 3.6,178.4Bf 6.1
19,,MeanSD(CV%,264.2  85.0 (32.2),245.0  63.1 (25.8)
