,0,1,2,3,4
0,Amino acids (g/100 g),HPP,PPn=11,HPn=6,RP(n=6
1,,n=7,,,
2,Essential amino acid,,,,
3,Histidine,0.06,0.09,0.06,0.08
4,,0.01, 0.02a,0.02c,0.04b
5,Threonine,1.11,1.36,1.52,1.31
6,, 0.05d,0.09b, 0.12a,0.16c
7,Lysine,0.59,0.56,0.61,0.81
8,,0.01,0.01d, 0.07a, 0.06a
9,Methionine,0.06,ND,ND,0.12
10,,0.01b,,,0.02a
11,Valine,0.30,0.34,0.47,0.23
12,,0.02c,0.05b,0.01, 0.03d
13,Isoleucine,0.24,0.26,0.35,0.22
14,,0.03,0.01b,0.03a, 0.03d
15,Leucine,0.55,0.60,0.71,0.54
16,,0.01,0.04b,0.08a, 0.02d
17,Phenylalanine,0.21,0.24,0.23,0.18
18,,0.02,0.02a,0.06b,0.01
19,Arginine,0.55,0.71,0.65,0.53
20,,0.01,0.03a, 0.02b,0.01
21,Non-essential amino,,,,
22,acid,,,,
23,Serine,0.06,0.05,0.07,ND
24,,0.01,0.02a,0.01b,
25,Glycine,0.02,ND,ND,ND
26,,0.01a,,,
27,Aspartic acid,0.54,0.77,0.78,0.47
28,,0.02,0.03b,0.02a,0.03d
29,Glutamic acid,1.37,1.82,1.41,1.63
30,,0.11b,0.09a,0.12d,0.14c
31,Alanine,0.33,0.36,0.37,0.26
32,,0.02c,0.01b,0.03a,0.03d
33,Proline,0.34,0.78,0.52,0.65
34,,0.01d,0.02a,0.04c,0.01b
35,Cystine,0.39,0.46,0.42,0.21
36,,0.02c,0.03a,0.01b,0.02d
37,Tyrosine,1.67,2.29,1.72,1.93
38,,0.15d,0.23a,0.17c,0.07b
39,Total amino acid(g/kg,8.40,10.7,9.86,9.17
40,,0.35d,0.37a,0.27b,0.17c
41,%Essential amino acids,43.69,38.92,40.03,43.83
42,(EAAs),0.11a,0.15d,0.18c,0.17a
