,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,,,Concentration (g kg-,Concentration (g kg-,Concentration (g kg-,Recovery (%,,,RSD (%,,,,,
1,Class,Analyte,,,Low,,,Low,Inter-dayn=3,Inter-dayn=3,,Intra-day(n=9,Intra-day(n=9,
2,,,High,,Low,High,Middle,,High,Middle,Low,High,Middle,Low
3,MACROLIDE,Clindamycin,75,37.5,25,91.87.5,87.89.6,79.86.9,6.7,8.9,7.1,6.0,5.9,7.2
4,LINCOSAMIDE,Lincomycin,75,37.5,25,97.76.4,87.912.5,79.41.3,5.4,11.7,1.3,3.3,10.0,1.9
5,SULFONAMIDE,Sulfadiazine,75,37.5,25,70.13.7,70.511.6,72.98.4,5.2,8.2,11.5,13.0,6.8,8.7
6,,Sulfathiazole,75,37.5,25,71.72.5,74.74.6,85.01.2,3.4,6.2,1.4,5.2,5.5,6.1
7,,Sulfapyridine,75,37.5,25,77.02.3,88.14.4,107.31.1,3.0,5.0,1.1,9.3,12.1,6.3
8,,Sulfamerazine,75,37.5,25,79.72.8,81.85.1,93.51.3,3.5,6.3,1.4,5.6,5.8,4.4
9,,Sulfamethizole,30,15,10,73.79.6,71.410.2,84.16.2,2.4,3.1,7.4,7.9,7.3,8.2
10,,Sulfamethoxypyridazine,30,15,10,75.11.2,71.74.8,71.56.1,1.6,6.8,8.5,11.6,6.3,9.9
11,,Sulfamethoxazole,30,15,10,76.65.5,80.19.1,72.85.6,7.2,9.3,7.7,9.3,7.6,5.1
12,,Sulfisoxazole,30,15,10,79.06.2,83.46.7,89.44.2,7.6,8.0,4.7,5.0,7.5,5.2
13,,Sulfadimethoxine,30,15,10,91.02.0,101.25.1,106.84.7,2.2,5.1,4.4,9.4,3.9,12.4
14,AMINOGLYCOSIDE,Spectinomycin,450,225,150,85.33.1,88.81.9,74.51.0,3.7,2.1,1.3,7.2,5.7,3.8
15,,Hygromycin B,150,75,50,88.15.2,86.67.2,103.02.4,5.9,8.3,2.3,5.0,5.7,4.1
16,,Streptomycin,150,75,50,79.66.7,88.18.8,82.99.0,8.5,10.0,10.8,7.1,4.6,4.5
17,,Dihydrostreptomycin,75,37.5,25,78.911.0,72.77.4,75.15.4,5.7,10.1,7.2,6.2,6.1,5.8
18,,Amikacin,75,37.5,25,78.94.8,78.13.1,83.35.0,6.0,4.0,6.0,6.1,3.8,9.9
19,,Kanamycin,75,37.5,25,76.03.3,85.11.3,92.52.4,4.3,1.6,2.6,4.9,3.8,5.7
20,,Apramycin,75,37.5,25,82.63.3,86.34.5,92.18.4,4.0,5.2,9.1,4.0,5.0,5.4
21,,Gentamicin,450,225,150,80.68.3,91.06.9,78.47.5,10.3,7.8,9.5,7.2,5.7,11.0
22,,Paromomycin,75,37.5,25,76.83.2,77.16.0,80.71.9,4.1,7.8,2.3,7.4,5.7,6.6
23,PENICILLINE,Penicillin G,30,15,10,74.84.9,74.95.4,71.410.8,6.6,7.2,0.8,3.4,7.2,3.9
24,TETRACYCLINE,Oxytetracycline,75,37.5,25,80.62.4,93.95.7,101.21.8,3.0,6.1,1.7,4.5,4.8,4.6
25,,Teteracycline,75,37.5,25,76.46.4,80.47.3,91.04.6,8.7,9.1,5.1,7.9,6.5,5.7
26,,Minocycline,75,37.5,25,79.54.5,101.24.6,98.74.9,5.7,7.2,5.0,5.2,4.5,6.9
27,,Chlortetracycline,75,37.5,25,74.94.6,89.03.5,97.75.6,6.1,4.0,5.7,8.4,3.7,5.7
28,,Anhydrotetracycline,75,37.5,25,88.52.7,103.02.8,96.66.5,2.1,2.2,6.7,4.3,3.4,5.3
