,0,1,2,3,4,5,6,7,8
0,Equation,Afghanistan,,Mozambique,Mozambique,Bangladesh,,Guatemala,
1,,MW,Atwater ,MW,Atwater GE,MW,Atwater,MW,Atwater
2,CHOCDFJones,1772 1695 1677,1772 1695 1677,2122 2005 2045,2122 2005 2045,2236 2162 2149,2236 2162 2149,2356 2186 2252,2356 2186 2252
3,"CHOAVLDF, Jones,AOAC fibre energy",1772 NA,1647,2122 NA,1995,2236 NA,2124,2356 NA,2195
4,"CHOAVLDF,Jones,no fibre energy",1711 NA,1617,2022 NA,1946,2185 NA,2099,2244 NA,2139
5,"CHOAVLM,Jones,AOAC fibre energy",1751 NA,1626,2088 NA,1962,2186 NA,2073,2299 NA,2138
6,"CHOAVLM, Jones,NSP fibre energy",1748 NA,1624,2081 NA,1958,2162 NA,2062,2297 NA,2137
7,"CHOAVLM, Jones, no fibre energy",1690 NA,1596,1989 NA,1912,2135 NA,2048,2186 NA,2081
8,"CHOCDF,N x 6.25",1774 1693 1675,1774 1693 1675,2100 1991,2029,2237 2159 2147,2237 2159 2147,23612191,2256
9,"CHOAVLDF,N x 6.25,AOAC fibre energy 1773 NA","CHOAVLDF,N x 6.25,AOAC fibre energy 1773 NA",1645,2088 NA,1967,2242 NA,2127,2340 NA,2179
10,"CHOAVLDF, N  6.25,no fibre energy",1713 NA,1614,1988 NA,1917,2191 NA,2102,2227 NA,2122
11,"CHOAVLM,N  6.25,AOAC fibre energy",1764 NA,1635,2068 NA,1948,2194 NA,2080,2299 NA,2138
12,"CHOAVLM, N x 6.25, NSP fibre energy",1761 NA,1633,2061 NA,1944,2171 NA,2068,2297 NA,2137
13,"CHOAVLM,N  6.25,no fibre energy",1703 NA,1605,1969 NA,1898,2144 NA,2054,2186 NA,2081
14,"CHOCDF,sum AA",1771 1695 1678,1771 1695 1678,2117 2009 2045,2117 2009 2045,2235 2162 2150,2235 2162 2150,2363 2195 2261,2363 2195 2261
15,"CHOAVLDF,sum AA,AOAC fibre energy",1770 NA,1647,2104 NA,1982,2235 NA,2124,2341 NA,2183
16,"CHOAVLDF, sum AA,no fibre energy",1709 NA,1617,2004 NA,1932,2184 NA,2099,2229 NA,2126
17,"CHOAVLM,sum AA,AOAC fibre energy",1745 NA,1622,2072 NA,1950,2180 NA,2070,2291 NA,2132
18,"CHOAVLM,sum AA,NSP fibre energy",1742 NA,1620,2064 NA,1946,2157 NA,2058,2289 NA,2131
19,"CHOAVLM,sum AA.no fibre energy",1684 NA,1591,1972 NA,1900,2129 NA,2044,2178 NA,2075
