,0,1,2,3,4,5
0,Component,RR,RR,DJ,literature,NP
1,,nonsprayeda,sprayedb,controle,Korean riced,commercial ricee
2,,mean,mean,mean,(range),mean
3,,(range)f,(range),(range),,(range)
4,C14:0 myristic,0.29g,0.31,0.34,(0.22-0.50),0.28
5,,(0.270.34),(0.27-0.37),(0.290.37),,(0.25-0.33)
6,C16:0 palmitic,17.29,17.71,17.70,(16.62-22.04),17.42
7,,(16.90-17.57),(16.97-20.03),(17.23-19.35),,(16.76-19.01)
8,C18:0 stearic,2.23,2.27,2.19,(0.75-2.76),2.09
9,,(1.992.42),1.70-2.59),(1.942.32),,(1.832.35)
10,C18:1 oleic,41.82,42.29,41.35,(35.9844.23),42.10
11,,(40.57-42.97),(40.93-46.86),(39.44-45.80),,(40.2249.27)
12,C18:2 linoleic,35.60,34.57,35.68,(31.1042.66),35.66
13,,(34.86-36.77),(26.95-36.40),(29.24-37.73),,(25.9737.47)
14,C18:3 linolenic,1.63,1.67,1.58,(0.83-3.36),1.41
15,,(1.40-1.68),(1.501.94),(1.53-1.70),,1.29-1.65)
16,C20:0 arachidic,0.56,0.57,0.58,(0.44-0.76),0.51
17,,(0.53-0.59),(0.53-0.64),(0.540.62),,(0.43-0.70)
18,C20:1 eicosenoic,0.59,0.60,0.59,(0.35-0.60),0.53
19,,(0.56-0.62),(0.56-0.69),(0.56-0.64),(0.620.78),(0.420.72)
20,phytic acid,0.65g,0.63,0.62,(0.620.78),0.71
21,g/100g),(0.590.69),(0.570.68),(0.560.67),(0.620.78),(0.570.85)
