,0,1,2,3
0,Studied ions,Tolerance limit*,RSD (%),Recovery (%)
1,K+,4000,1.8,98.6
2,so?-,4000,1.7,98.4
3,NHA,4000,2.5,98.1
4,F,3000,2.4,97.5
5,Mn2+,3000,2.8,98.3
6,Co2+,1500,2.6,98.2
7,Ni2+,1500,2.2,97.6
8,Pb2+,1500,2.4,96.9
9,Fe2+,1000,1.9,96.5
10,Tryptophan,1000,1.8,98.2
11,Melamin,1000,2.0,97.6
12,Rutin,500,2.2,97.0
13,CO,500,1.8,97.7
14,Glycine,500,2.3,96.2
15,Cysteine,250,2.5,96.4
16,Methylamine,250,1.8,95.7
17,Hemotoxylin,250,1.9,95.5
18,Histidine,250,2.2,94.1
19,Cadaverine,100,1.8,95.8
20,Spermine,50,2.1,95.2
21,Tyramine,50,2.4,95.0
22,Valine,50,2.3,93.7
23,Tryptamine,50,2.0,93.4
24,Putrescine,50,1.8,92.7
