,0,1,2,3,4,5,6,7,8,9,10
0,Active substance,Chard,Courgette,Onion,Bean,Lettuce,Pepper,Leek,Tomato,Carrot,Min-Max(mg/kg)
1,Acetamiprid,0.03,0.02,,,0.02,0.03,,0.02,,0.02-0.04
2,Acrinathrin,0.03,,,,0.04,,,,,0.03-0.04
3,Azoxystrobin,0.47,0.02,,0.03,0.29,,,0.02,0.02,0.01-0.74
4,Boscalid,0.03,,,,0.08,0.13,,0.05,,0.01-0.37
5,Bupirimate,,,,,,0.11,,,,0.08-0.15
6,Carbendazim,,,0.04,,,,,0.02,,0.01-0.14
7,Cymoxanil,,,,,,0.01,,0.02,,0.01-0.01
8,Cypermethrin,0.34,,,0.01,0.08,0.12,,,,0.01-0.97
9,Cyproconazole,0.07,,,,,,,,0.01,0.010.12
10,Cyprodinil,,,,,0.07,0.03,,0.03,,0.01-0.07
11,Cyromazine,,,,0.07,,,,0.06,,0.02-0.09
12,Chlorantraniliprole,,,,,,,,0.02,,0.01-0.02
13,Chlorothalonil,,,,,,,,0.04,,0.01-0.04
14,Chlorpyrifos,0.12,,,,,,,,0.05,0.01-0.12
15,Chlorpyrifos-methyl,,,,,0.05,,,0.03,,0.01-0.08
16,Diethofencarb,,,,,,,,0.04,,0.02-0.05
17,Difenoconazole,0.07,,,0.02,0.02,,,0.16,,0.01-0.16
18,Dimetomorf,,,,,0.12,,,0.02,,0.01-0.23
19,Endosulfan,,,,,,0.06,,,,0.05-0.06
20,Famoxadone,,,,,,,,0.01,,0.01-0.01
21,Fenarimol,,,,0.10,,,,,,0.01-0.10
22,Fenhexamid,,,,,0.08,,,0.02,,0.020.42
23,Flonicamid,,0.01,,,,,,0.03,,0.01-0.09
24,Flubendiamide,,,,,,,,0.02,,0.01-0.02
25,Fludioxonil,,,,,0.07,0.04,,0.02,0.02,0.01-0.57
26,Flupicolide,,0.01,,,,0.06,,,,0.01-0.01
27,Flutriafol,,,,,,0.06,,0.02,,0.01-0.20
28,Imidacloprid,0.04,0.06,,,0.03,0.05,,0.03,,0.02-0.15
29,Iprodione,,0.04,,0.043,1.60,,,0.04,,0.02-1.60
30,Kresoxim-methyl,,,,,,0.25,,,,0.01-0.25
31,Lambda cyhalothrin,0.05,,,,0.02,,,,,0.01-0.06
32,Lufenuron,0.02,,,,,,,,,0.01-0.02
33,Mepanipyrim,0.02,,,,,,,0.09,,0.03-0.15
34,Metaflumizone,,,,,,,,0.02,,0.010.02
35,Metalaxyl,,,,,0.02,,,,0.03,0.010.22
36,Methiocarb,,,,,0.08,0.41,,,,0.08-0.41
37,Methomyl,,,,,,0.09,,,,0.010.09
38,Methoxyfenozide,,,,,,0.04,,,,0.01-0.04
39,Myclobutanil,,,,,,0.02,,0.01,,0.01-0.02
40,Pymetrozine,,,,,,0.08,,0.05,,0.02-0.14
41,Pyraclostrobin,,,,,0.03,0.02,,0.01,,0.01-0.36
42,Pyridaben,,,,,,0.02,,,,0.01-0.02
43,Pyrimethanil,,,,,0.15,,,0.04,,0.020.87
44,Pirimicarb,0.24,,,,,0.03,,,,0.03-0.24
45,Pyriproxyfen,,,,,,0.15,,0.11,,0.02-0.15
46,Procymidone,,,0.02,0.04,,,,,,0.02-0.04
47,Propamocarb,0.59,0.53,,,0.12,,,0.01,,0.01-0.67
48,Spinosad,0.02,,,,0.03,,,,,0.02-0.03
49,Spiromesifen,,,,,,0.04,,0.02,,0.010.04
50,Tebuconazole,,,,,0.70,0.03,0.021,0.02,,0.01-0.70
51,Tebufenpyrad,,,,,,,,0.02,,0.010.02
52,Thiacloprid,,,,,,,,0.01,,0.01-0.01
53,Thiamethoxam,,0.04,,,0.09,,,,,0.04-0.09
54,Thiophanate-methyl,,,,,,,,0.20,,0.01-0.20
55,Triadimenol,,,,,,0.02,,0.03,,0.020.06
56,Trifloxystrobin,0.01,,,,,0.07,,,,0.01-0.08
