,0,1,2,3,4,5,6
0,Storage time (days,Hardness (g),Cohesiveness,Springiness(mm),Springiness(mm),Gumminess (g),Chewiness (mJ)
1,Textural properties,,,,,,
2,0,322839.60a,0.610.01b,6.40.1a,,2235  17.07a,146.395.01a
3,9,927.5  23.03b,0.730.02a,5.30  0.22b,,774.127.98b,40.13  4.98b
4,Storage time (days,,,,a*,,b*
5,Colour values,,,,,,
6,0,,34.44  0.42c,,19.981.48a,,17.781.05a
7,3,,35.461.23c,,16.73  0.66b,,15.720.91b
8,6,,37.59 1.14a,,12.81 0.46c,,15.03  0.66cb
9,9,,38.830.11b,,11.58  0.72d,,14.75  0.04c
