,0,1,2,3
0,Author/Date,Location,Specific Location,Latitude
1,Adewusi et al.(1995,Nigeria,Ile-Ife town (Osun State),7.58760
2,Amusa et al.2002,Nigeria,Ile-Ife town (Osun State),7.58760
3,"Appiah et al.2011,2014",Ghana,"Republic Hall of Kwame Nkrumah University of Science and Technology,Kumasi",6.66660
4,Aregheore (2000),Samoa,"Fugalei crop market, Apia",-13.83430
5,Bahado-Singh et al.2006),Jamaica,Kingston,17.99702
6,Bakare et al.2012,Nigeria,Noforija,6.59460
7,Bakare et al.2012,Nigeria,Mamu,7.08460
8,Bakare et al.2012,Nigeria,Ifewara,7.46700
9,Bakare et al.2015,Nigeria,"Ijebu,North Local Gov't of Ogun State",6.83000
10,Broomes et al.2009,Trinidad,"University of the West Indies, St. Augustine",10.65000
11,Esuoso and Bamiro (1995),Nigeria,"Oja Oba market,Akure Ondo State",7.25077
12,Graham and De Bravo (1981,Puerto Rico,"Mayaguez (four different sites stated,not described)",18.20018
13,Ijarotimi and Aroge (2005),Nigeria,"Akure,Ondo State local market",7.25710
14,"Jones et al.2011a,b",Hawaii,"Kahanu Garden, National Tropical Botanical Garden",20.79860
15,Leakey (1977,Carribbean,St.Vincente,21.46910
16,Leterme et al.2006,Columbian Andes,"Cauca River Valley,rain forests of Colombian Pacific coast",3.42056
17,Malomo et al.2011,Nigeria,"Akure, Ondo State local farm",7.25077
18,Malomo et al.(2011),Nigeria,"Akure,Ondo State local farm",7.25710
19,Mayaki et al.2003,Nigeria,Ile-IfeOshun State,7.46667
20,Meilleur et al.2004,Hawaii,Keauhou,19.57564
21,Meilleur et al.2004),Hawaii,Hilo Town,19.72410
22,Murai et al.1958,American Samoa,Islet of Aunuu,-14.27810
23,Murai et al. (1958,American Samoa,Utulei,-14.27560
24,Murai et al.1958,Caroline Islands,"Tol Island, Truk District",7.36570
25,Murai et al.1958,Marshall Islands,Uliga Atoll,7.09280
26,Murai et al.1958,Caroline Islands,"Dublon,Truk District",7.36670
27,Murai et al.1958,Caroline Islands,"Moen Island,Truk District",7.45000
28,Nacitas et al.(2009,French West Indies,Martinique,14.60890
29,Nelson-Quartey et al.2007,Ghana,,5.55602
30,Nochera and Caldwell (1992),Puerto Rico,Mayaguez,18.20207
31,Oduro et al.2007,"Kumasi, Ghana",Kwame Nkrumah University of Science and Technology,6.66660
32,Oladunjoye et al.(2010,Nigeria,"Ile-Ife, Osun State",7.46667
33,Oulai et al.2013,Republic of Cote d'lvoire,Abidjan,5.34530
34,Peters and Wills (1956,Solomons,Reef Islands,-10.25000
35,Ragone and Cavaletto (2006,Hawaii,"Kahanu Garden,National Tropical Botanical Garden,Maui",20.79860
36,Ravindran and Sivakanesan (1995),Sri Lanka,local home gardens,7.87310
37,Reeve (1974),Puerto Rico,,18.20018
38,Thompson (1914),Hawaii,Makiki Station,21.30860
39,Wenkam (1990),Hawaii,Lower St. Louis Heights,21.30310
40,Widanagamage et al.2009,Sri Lanka,local markets,7.87310
41,Wootton and Tumaalii (1984),Western Samoa,Agricultural Research Station at Nafanua,-13.85600
