,0,1,2,3,4,5,6,7
0,,Lake,Lake,Lake,,Lake,Lake,Lake
1,,Bolsena,Bracciano,Salto,,Bolsena,Bracciano,Salto
2,Total lipids (g kg-),22.98,34.99,19.46,,,,
3,Aldrin,n.d.,0.01,n.d.,Endrinb,n.d.,0.02,n.d.
4,Dieldrin,0.24,0.36,0.19,,,,
5,Sumc,0.24,0.37,0.19,-HCH,0.05,0.12,0.04
6,,,,,-HCH,0.26,0.42,n.d.
7,"4,4'-DDT",0.97,0.89,0.37,-HCH,n.d.,n.d.,n.d.
8,"4,4'-DDD",1.81,1.52,0.35,Sumd,0.31,0.54,0.04
9,"4,4'-DDE",2.68,2.52,1.61,,,,
10,"2,2'-DDE",n.d.,n.d.,n.d.,-HCH (Lindane)e,0.07,0.16,0.08
11,"4,4'-DDM",n.d.,n.d.,n.d.,HCBd,0.21,0.32,0.22
12,"4,4'-DDMU",0.19,0.24,0.07,,,,
13,"2,4'-DDT",0.12,0.22,0.12,Heptachlor,n.d.,n.d.,n.d.
14,"2,4'-DDD",0.12,0.23,0.07,Heptachlor endo ep.,n.d.,n.d.,n.d.
15,"2,4'-DDD olefin",n.d.,n.d.,n.d.,Heptachlor exo ep.,0.07,0.11,0.05
16,"2,4'-DDE",0.04,0.08,0.04,Sumf,0.07,0.11,0.05
17,Sum3,5.93,5.70,2.63,,,,
18,,,,,Octachlorostyrene,n.d.,n.d.,n.d.
19,-Chlordane,0.08,0.27,0.09,-Endosulfan,n.d.,n.d.,n.d.
20,-Chlordane,0.05,0.13,0.04,-Chlordene,n.d.,n.d.,n.d.
21,Oxychlordane,0.01,n.d.,n.d.,y-Chlordene,n.d.,n.d.,n.d.
22,Cis-nonachlor,0.06,0.14,0.05,Mirex,n.d.,n.d.,n.d.
23,Trans-nonachlor,0.07,0.19,0.13,Quintozen,n.d.,n.d.,n.d.
24,Sumf,0.27,0.73,0.31,Methyl-chlorpyriphos,n.d.,n.d.,n.d.
25,,,,,Chlorpyriphos,n.d.,n.d.,n.d.
