,0,1,2,3,4,5,6,7,8,9,10
0,,Anchovies canned in olive oila,Anchovies canned in olive oila,,,,,,,,
1,Compounds,Method 1b,Method 2c,Method 3.1d,Method 3.2e,Method 3.3f,Method 3.48,Method 4.1h,Method 4.2i,Method 4.31,Method 4.4m
2,Nicotinic acid,26.3,19.4,11.7,12.1,17.5,15.01,17,(11.01),22.1,21.9
3,,(10.3),(6.13),(19.7),LOQ,(18.8),(17.4),(12.2,(11.01),LOQ,(0.23)
4,Nicotinamide,LOQ,"""LOQ",LOQ,LOQ,LOQ,LOQ,LOQ,LOQ,LOQ,LOQ
5,Riboflavin,3.05,1.93,1.79,1.82,2.46,2.35,2.86,3.16,3.58,3.18
6,,(6.98),(7.79),(5.85),(6.7),(16.9),(21.8),(9.85,(9.09),(7.45),(2.44)
7,,Fresh anchoviesa,Fresh anchoviesa,,(6.7),,,,,,
8,Compounds,Method 1b,Method 2c,Method 3.1d,Method 3.2e,Method 3.3f,Method 3.48,Method 4.1h,Method 4.2i,Method 4.3l,Method 4.4m
9,Nicotinic acid,5.21,4.88,5.75,5.63,5.29,4.16,12.3,7.30,18.3,7.45
10,,(0.83),(2.34),(14.4),(2.48),(0.43),94.7,(28.2),(3.68),(13.7),0.07
11,Nicotinamide,174,156,46.6,71.6,146,94.7,90.5,40.4,53.9,93.7
12,,(3.22),(6.89),(2.89),(3.51),(0.25),(1.31),(0.2),(12.1),(14.9),(9.52)
13,Niacin,179,160.7,52.3,77.2,151,98.8,103,47.7,72.2,101
14,,(3.10),(4.80),(4.2),(3.1),(0.2),(1.7),(3.6),(10.8),(7.6),(8.8)
15,Riboflavin,2.74,2.33,2.30,2.53,2.48,2.06,2.41,2.67,3.22,2.81
16,,(0.9),(1.22),(1.23),(2.81),(0.95),(0.56),(2.16),(3.14),(9.72),(12.04)
