,0,1,2,3,4,5,6,7
0,Extraction procedure,Detection Method,Linear range (g L-1),LOD (g L-1),RSD (%),Recovery (%),EF or PF,Refs.
1,EME,UV-vis Spectrophotometer,2.3950,0.7,5.6,85,130,"Fashi et al.,2017)"
2,CPE,UV-vis Spectrophotometer,502500,14.5,2.35,97.8,33.3,"Ulusoy et al.,2012)"
3,SDME,UV-vis Spectrophotometer,250,0.4,4.9,92,69,"Yang et al.,2010"
4,VA-IL-DLLME,SWASV,020,0.5,9.0,97,31,"Fernandez et al.,2016"
5,SPME,ETAAS,0.23,0.06,3.2,108,270,"Lopez-Garcia et al.,2012)"
6,TSIL USA DLLME,CV-AAS,0.5-100,0.03,7.0,95,310,"Stanisz et al., 2013)"
7,SPME,UV-vis Spectrophotometer,30280,7.8,1.36,96,25,"(Carrera et al., 2016)"
8,VA-SMS-LLME,UV-vis Spectrophotometer,1-100,0.3,1.8,90,100,"Gouda et al.,2020a,2020b)"
9,SS-USA-LPME,UV-vis Spectrophotometer,8.31000,1.8,2.4,93,20,"(Aydin et al., 2016)"
10,SUPRAS- UA-HLLME,UV-vis Spectrophotometer,1-450,0.33,1.9,96.4,120,Developed method
