,0,1,2,3,4,5,6
0,Statistical,Un-processed spectra,,First derivative,,Second derivative,
1,parameters,,,processed spectra,,processed spectra,
2,,Chlorophyll A,Chlorophyll B,Chlorophyll A,Chlorophyll B,Chlorophyll A,Chlorophyll B
3,Factors,2,3,2,2,2,2
4,PRESS,7.25,2.34,6.10,2.26,5.59,2.03
5,R2,0.982,0.994,0.984,0.995,0.986,0.995
6,Figures of merit,,,,,,
7,SEL,0.854,0.399,0.946,0.942,0.911,0.906
8,SENa,0.371,0.105,0.0323,0.0184,4.7810-3,2.7410-3
9,LODb,1.48,5.21,0.174,0.304,0.115,0.203
10,LOQC,4.93,17.3,0.579,1.01,0.382,0.675
