,0,1,2,3,4,5
0,Sample,Na,P,Cl,Ca,Ca/P
1,101,0.68,0.70,0.45,1.73,2.46
2,102,0.09,0.44,0.16,0.51,1.16
3,104,"0,.17",0.17,0.21,1.39,8.01
4,105,0.20,0.45,0.20,0.50,1.11
5,106,0.32,0.16,0.16,0.59,3.76
6,107,0.44,0.25,0.39,0.73,2.97
7,108,0.18,0.21,0.21,0.79,3.66
8,109,0.00,1.32,0.19,3.32,2.52
9,111,0.00,0.00,0.04,2.56,0.00
10,112,0.42,0.24,0.40,0.38,1.58
11,113,0.25,0.23,0.37,0.49,2.14
12,114,0.21,0.24,0.25,0.62,2.53
13,115,0.52,0.23,0.52,0.27,1.17
14,116,0.34,0.21,0.18,0.17,0.80
15,117,0.00,0.61,0.29,1.39,2.26
16,118,0.12,0.07,0.13,0.13,1.75
17,119,0.00,0.37,0.17,0.68,1.84
18,120,0.09,0.33,0.05,0.63,1.91
19,121,0.27,1.52,0.12,2.74,1.81
20,122,0.18,0.17,0.07,0.18,1.04
21,123,0.00,0.11,0.70,2.27,20.9
22,124,0.09,0.07,0.05,0.42,5.63
23,125,0.25,0.05,0.40,0.41,7.53
24,126,0.28,0.18,0.21,1.24,6.80
25,127,0.00,0.00,0.00,6.18,0.00
26,Average,0.20,0.33,0.24,1.21,3.41
27,Mean standard error,0.04,0.07,0.03,0.27,0.84
28,Maximum value,0.68,1.52,0.70,6.18,20.9
29,Minimum value,0.00,0.00,0.00,0.13,0.00
30,Amplitude,0.68,1.52,0.70,"6,05","20,9"
31,Standard deviation,0.18,0.37,0.17,"1,36",4.23
32,Variance,0.03,0.14,0.03,"1,84",17.9
