,0,1,2,3,4,5,6,7,8
0,Age,Average Requirements (AR) for energy (kcal/day)a,Average Requirements (AR) for energy (kcal/day)a,Daily dose of L1 in AR [%],Daily dose of L1 in AR [%],Daily dose of L5 in AR [%],Daily dose of L5 in AR [%],Daily dose of L9 in AR [%],Daily dose of L9 in AR [%]
1,,F,M,F,M,F,M,F,M
2,3,1170.3,1098.6,13.61,12.78,7.97,7.48,6.33,5.94
3,4,1265.8-1624.0,1170.3-1504.6,9.94-12.78,9.21-11.81,5.82-7.48,5.39-6.92,4.62-5.94,4.05-5.50
4,5,1337.5-1719.6,1241.9-1600.2,9.34-12.04,8.70-11.18,5.47-7.05,5.09-6.55,4.35-5.60,3.83-5.20
5,6,1409.1-1815.1,1313.6-1695.7,8.82-11.38,"8,24-10.61",5.16-6.67,4.82-6.21,4.10-5.30,3.60-4.94
6,7,1504.6-1934.5,1385.2-1791.2,8.35-10.79,9.94-7.73,9.78-12.64,9.05-11.64,3.88-5.02,3.39-4.62
7,8,1600.2-2053.9,1480.8-1886.8,7.92-10.10,7.28-9.34,9.28-11.83,8.53-10.94,3.69-4.70,3.20-4.35
8,9,1671.8-2173.4,1576.3-2006.2,7.45-9.49,6.88-8.94,8.73-11.11,8.06-10.48,3.47-4.41,3.20-4.16
9,10,1934.5-2412.2,1815.1-2268.9,6.59-8.24,6.20-7.73,7.72-9.65,7.26-9.05,3.07-3.83,2.88-3.60
10,11,2030.1-2555.5,1910.6-2388.3,6.26-7.83,5.85-7.37,7.33-9.17,6.85-8.63,2.91-3.64,3.43-2.72
11,12,2173.4-2733.7,2006.2-2507.7,5.96-7.45,5.47-6.88,6.98-8.73,6.41-8.06,2.77-3.47,2.54-3.20
