,0,1,2,3,4,5,6
0,Matrix,Number of samples,Pesticide,Min.(mgkg1),Max.(mgkg-1),MRLa(mgkg-1),Positives (%)
1,,positives%),,,,,
2,,,Procymidone,0.06,0.10,1.00,2(1.1%)
3,,,Pyridaben,0.06,0.06,0.10,10.5%
4,,,Pyrimethanil,0.01,0.23,1.00,8 (4.2%)
5,,,Tebuconazole,0.01,0.05,0.50,3 (1.6%)
6,,,Sum of triadimefon,0.01,0.07,0.10,8 (4.3%)
7,,,and triadimenol,,,,
8,,,Triflumizole,0.02,0.05,0.20,4 (2.1%)
9,Eggplant,"23 (1,4.3%)",Pyrimethanil,0.01,0.01,1.00,1 (4.3%)
10,Zucchini,"61 (9,14.8%)",Cypermethrin,0.04,0.04,0.20,1 (1.6%)
11,Melon,"60 (20, 33.3%)",Azoxystrobin,0.01,0.04,0.50,6(10.0%)
12,,,Bifenthrin,0.01,0.02,0.05,2 (3.3%)
13,,,Buprofezin,0.03,0.03,1.00,1(1.7%
14,,,Sum of triadimefon,0.01,0.05,0.10,13 (21.7%)
15,,,and triadimenol,,,,
16,Watermelon,"78 (13,16.7%)",Azoxystrobin,0.01,0.18,0.50,3 (3.8%)
17,,,Bifenthrin,0.02,0.03,0.05,3 (3.8%)
18,,,Buprofezin,0.01,0.02,0.50,11.3%
19,,,Deltamethrin,0.01,0.01,0.20,1 (1.3%)
20,,,Fenamiphos,0.01,0.01,0.05,11.3%
21,,,Lambda cyalothrin,0.01,0.01,0.05,2 (2.6%)
22,,,Sum of triadimefon,0.01,0.07,0.10,10 (12.8%)
23,,,and triadimenol,,,,
24,,1800%,,,,,
