,0,1,2,3,4,5
0,Storage time,Aliphatic amino acids (mg/L),Aliphatic amino acids (mg/L),Aliphatic amino acids (mg/L),,
1,(days),,,,,
2,,Al,Leu,Val,Ile,Gly
3,HIPEF,,,,,
4,0,141.4e,7.4a,18.3f,8.2e,7.9c
5,3,201.5c,6.1c,25.7cd,19.1b,8.9bc
6,7,205.3c,6.3c,27.3c,21.1a,10.6ab
7,10,199.6c,5.4d,26.0cd,18.0c,8.9bc
8,14,227.0ab,6.4c,28.7b,21.6a,9.8b
9,21,184.8d,5.6d,23.9d,17.7c,8.2c
10,24,232.4ab,6.7b,29.0ab,21.3a,10.0b
11,28,219.8b,6.1c,26.7c,19.8b,9.7b
12,35,228.2ab,6.8b,28.1b,21.7a,10.0b
13,42,213.7b,6.4c,27.0c,19.2b,9.5b
14,49,239.2a,6.0c,26.8c,19.0b,10.6ab
15,56,244.4a,7.0b,28.7b,21.3a,11.2a
16,TT,,,,,
17,0,126.2f,7.3a,18.0f,8.0e,7.8c
18,3,190.8d,5.3d,24.8d,17.2d,8.8bc
19,7,189.1,5.6d,25.7cd,19.1b,8.8bc
20,10,223.0b,6.1d,28.7b,21.8a,9.6b
21,14,203.9c,5.4d,25.4d,19.5b,9.0bc
22,21,226.7b,6.0c,28.6b,21.4a,10.0b
23,24,224.9b,6.3c,27.6c,21.6a,9.4b
24,28,180.5d,5.1e,22.2e,17.0d,7.9c
25,35,206.5c,5.8c,25.7cd,19.4b,9.2bc
26,42,207.0c,5.4d,25.6cd,20.1ab,8.8bc
27,49,249.2a,5.9c,29.4a,23.5a,11.0a
28,56,231.5a,5.6cd,26.7c,21.9a,10.0b
