,0,1,2,3,4
0,Sample,Honey,Geographical,Collection,Psicose content/
1,No.,,origin,time,g/100 g)
2,,Jujube,,,
3,,honey,,,
4,ZH-38,Jujube,"Zanhuang,Hebei",2019.07,ND
5,,honey,,,
6,ZH-39,Jujube,"Zanhuang, Hebei",2019.07,ND
7,,honey,,,
8,ZH-40,Jujube,"Xingtai, Hebei",2019.07,ND
9,,honey,,,
10,ZH-41,Jujube,"Xingtai, Hebei",2019.07,ND
11,,honey,,,
12,ZH-42,Jujube,"Linxian, Shanxi",2019.07,0.079
13,,honey,,,
14,ZH-43,Jujube,"Linxian, Shanxi",2019.07,0.207
15,,honey,,,
16,ZH-44,Jujube,"Linxian, Shanxi",2019.07,0.162
17,,honey,,,
18,ZH-45,Jujube,"Linxian, Shanxi",2019.07,0.166
19,,honey,,,
20,ZH-46,Jujube,"Linxian, Shanxi",2019.07,0.191
21,,honey,,,
22,ZH-47,Jujube,Linxian Shanxi,2019.07,0.199
23,,honey,,,
24,ZH-48,Jujube,"Linxian, Shanxi",2019.07,0.213
25,,honey,,,
26,ZH-49,Jujube,"Xingtai, Hebei",2019.07,ND
27,,honey,,,
28,ZH-50,Jujube,"Zanhuang,Hebei",2019.07,ND
29,,honey,,,
30,ZH-51,Jujube,"Linxian, Shanxi",2019.07,0.095
31,,honey,,,
32,ZH-52,Jujube,"Linxian, Shanxi",2019.07,0.097
33,,honey,,,
34,ZH-53,Jujube,"Wuxian, Shanxi",2019.07,0.221
35,,honey,,,
