,0,1,2,3,4
0,Element,nm,r,LOD(ng/g),LOQng/g)
1,Al,396.152,0.9999,35.1,117
2,B,249.773,1,8.30,30.1
3,Ba,455.403,1,1.70,3.30
4,Ca,422.673,1,10.2,35.1
5,Cd,228.802,1,3.30,10.1
6,Co,230.786,1,5.10,18.3
7,Cr,283.563,1,10.1,31.7
8,Cu,324.754,1,10.1,31.7
9,Fe,259.940,1,10.1,31.7
10,K,769.896,0.9994,73.3,243
11,Li,670.784,0.9995,1.70,50.1
12,Mg,279.553,0.9998,1.70,10.1
13,Mn,259.373,1,1.70,6.70
14,Mo,202.030,1,11.7,38.3
15,Na,589.592,0.9995,15.1,43.3
16,Ni,231.604,0.9995,8.30,28.3
17,P,213.618,0.9999,55.0,185
18,Pb,220.353,1,31.7,107
19,Sb,252.852,0.9999,13.3,43.3
20,Se,196.090,1,40.1,132
21,Si,251.611,1,23.3,76.7
22,Sn,283.999,1,112,370
23,Sr,407.771,0.9999,1.70,11.7
24,V,309.311,0.9994,10.2,31.7
25,Zn,213.856,0.9996,1.70,6.70
