,0,1,2,3,4
0,Amino acids,Raw,,Processed,
1,,g/100 g DM,% of total,g/100gDM,(% of total
2,,,amino,,amino
3,,,acids),,acids)
4,Leucine (Leu),7.210.20,7.97,7.520.23a,7.86
5,Lysine(Lys,5.140.15,5.68,5.35  0.26a,5.59
6,Isoleucine Ile),3.990.23a,4.41,4.120.41,4.31
7,*Phenylalanine (Phe),4.26  0.27a,4.71,4.61  0.22b,4.82
8,Tryptophan (Trp),1.27 0.12a,1.4,1.310.11,1.37
9,*Valine (Val),4.90  0.29a,5.41,5.03 0.27a,5.26
10,*Methionine (Met),1.42  0.16a,1.57,1.340.09,1.4
11,Arginine (Arg,7.22  0.16a,7.98,6.79  0.27b,7.1
12,Histidine (His,2.520.11a,2.78,2.500.31a,2.61
13,*Threonine (Thr),4.050.17a,4.47,4.080.14,4.26
14,Total EAA,42,46.4,42.7,44.6
15,#Cystine (Cys),1.150.11,1.27,1.210.18,1.26
16,Proline (Pro),4.260.13,4.71,4.97  0.17b,5.19
17,Tyrosine (Tyr,2.240.25a,2.47,2.410.09a,2.52
18,Alanine (Ala),4.920.14,5.44,5.0816,5.31
19,Glutamate (Glu and,17.00.23,18.8,19.20.13b,20.1
20,Glutamine (Gln),,,,
21,Glycine (Gly),4.51 0.24a,4.98,4.550.19,4.75
22,Serine (Ser,5.23  0.19a,5.78,5.40  0.22a,5.64
23,Aspartate (Asp and,9.20 0.18a,10.2,10.20.20b,10.7
24,Asparagine (Asn),,,,
25,Total Non-EAA,48.5,53.6,53,55.4
