,0,1,2,3,4,5,6,7
0,Variety,LLL,OLL-LLP,OOL,OLP-PLP,000,POO-POP-SLO,soo
1,Kargalak,1.60  0.42a,7.370.10a,25.5  0.09a,4.56  0.03a,59.6  0.028,9.96  0.34f,3.76  0.13f
2,incekara,4.04  0.00e,15.72  0.05d,35.3  0.06c,8.25  0.30e,51.3  0.05d,13.43  0.35i,3.79  0.08f
3,incekara,3.05  0.10c,15.72  0.05d,44.8  0.14f,7.190.13d,51.3  0.05d,9.49  0.43e.f,2.92  0.02d
4,Sivri,2.93 0.12b.c,14.65  0.32c,39.4  0.09d,6.06  0.0.04c,53.6  0.38e,"8.97 0.23d,e",4.17  0.00g
5,Yassi Badem,2.54  0.08b,15.59  0.21d,47.5  0.20g,6.75  0.29d,58.6  0.538,8.48  0.20c.d,2.11 0.15b
6,Fosa,8.62  0.03g,28.770.11h,47.9  0.202,8.29  0.10e,45.1  0.06a,8.17  0.06b.c,3.73  0.01f
7,Kalinkara,9.20  0.10h,41.27  0.48i,75.6 0.41,10.58  0.17f,47.4  0.09b,6.34  0.17a,1.68  0.02a
8,Yuvarlak Badem,5.87  0.13f,27.34  0.18g,52.3  0.36h,10.32  0.07f,49.8  0.11c,7.89  0.22b.c,3.72  0.12f
9,Kus,"3.87  0.13d,e",18.67  0.18f,45.1 1.40f,7.20  0.19d,49.4  0.82c,7.70  0.14b,2.39  0.02c
10,Cakildak,1.58 0.11a,8.38  0.02b,27.2  0.02b,4.630.15a,58.6 0.05g,11.53  0.22h,4.37 0.08g.h
11,Kan,1.42  0.06a,7.200.15a,26.9  0.21b,5.14 0.48b,58.6  0.558,13.470.09,4.21 0.158
12,Uzun Musa,2.960.07b.c,14.110.05c,40.4  0.07d,7.13 0.16d,55.4  0.67f,10.700.26g,3.34  0.11e
13,Aci,3.49  0.06d,15.45  0.57d,41.9 1.11e,6.300.29c,54.2  1.28e,9.13 0.48e,3.73  0.07f
14,Tombul,8.58 0.4 g,31.44  0.27i,52.8  0.42h,10.26  0.02f,46.70.35b,10.68  0.02g,4.45  0.20h
