,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,#,Code,Plant sample,,Anthocyanins (mg/g),,,Flavonoids (mg/g),Flavonoids (mg/g),,,,,
1,,,,1,2,3,11,4,5,6,7,8,9,10
2,,,S. canadensis,,0.2,0.2,,0.1,0.2,,,0.2,0.1,0.03
3,37,,berry,, 0.9, 2.1,, 1.4, 2.1,,, 0.5, 2.4, 1.1
4,37,23642,,0.1  1.0,DUL,DUL,1.0  1.1,0.1,0.3,1.4  0.2,ND,0.1,0.3,0.02
5,,,,,,,, 1.8, 1.0,,, 1.0, 1.1, 0.7
6,38,23643,,0.04,DUL,DUL,1.0  0.8,0.03,0.1,0.7  1.3,ND,0.04,0.6,0.01
7,,,, 1.5, 1.5,,, 2.5, 1.8,,, 0.7, 0.7, 1.7
8,39,24015*,S. canadensis juice,27.4,DUL,DUL,477.1,14.8,19.1,82.5,ND,11.5,73.6,19.4
9,,,,1.3,1.3,,0.1, 1.8, 2.2, 2.3,, 1.8, 1.5, 0.4
10,40,24182 *,,147.8,18.1,7.8,777.8,8.4,9.2,9.3  1.9,ND,8.6,7.8,6.3
11,,,, 0.1, 2.7,10.0, 0.2, 2.4, 3.0,,, 0.4, 0.5, 2.8
12,41,24226 *,,913.7,67.4,65.1, 0.7,51.4,51.5,628.9,ND,37.3,9.1,0.9
13,,,, 0.1, 0.2, 0.9, 0.7, 1.4, 1.0, 0.1,, 1.6, 0.7, 0.3
14,42,23596,S.ebulus berry,ND,DUL,ND,ND,0.02,0.6,0.1  1.9,0.2  2.1,0.1,0.4,0.1
15,,,,,,,, 0.6,0.4,,, 1.5, 1.8, 2.1
16,43,23675,,ND,0.01,DUL,ND,0.1,0.9,1.0  0.6,0.1  1.7,0.2,0.1,0.1
17,,,,, 1.0,,, 0.6,0.1,,, 3.0, 4.9, 0.2
18,44,24036,,ND,0.01,ND,ND,0.1,0.5,0.2  0.3,0.3  0.1,0.2,0.6,0.02
19,,,,, 0.1,,, 2.1,0.4,,, 0.2,1.3, 0.4
20,45,23585,S. cerulea berry,ND,0.03,0.01,ND,0.1,0.5,0.04,0.1  0.6,0.4,0.02,0.1
21,,,,, 1.6, 0.3,,0.4, 1.3, 1.7,, 0.7, 1.7, 1.2
22,46,23644,,ND,0.2,0.1,ND,0.1,0.8,1.0  0.6,0.02,0.1,1.9,0.01
23,,,,, 1.2, 2.7,, 2.6, 1.2,, 0.2, 3.0, 0.2, 1.2
24,47,23645,,ND,0.3,0.03,ND,0.04,0.4,2.5  0.1,0.01,0.03,3.8,0.02
25,,,,,1.2,1.3,,0.7, 2.4,, 2.3, 1.1, 0.2, 0.3
26,48,23646,,ND,0.1,0.03,ND,2.0,8.5,1.3  0.7,0.01,0.1,1.7,0.02
27,,,,,1.8, 1.2,, 0.3,0.1,, 1.7, 1.6,0.3, 0.3
28,49,23653,,ND,0.5,0.1,ND,0.1,0.4,1.0  0.6,0.01,0.04,0.8,0.01
29,,,,, 0.5, 0.5,,1.0, 2.2,, 1.1, 1.3, 0.3, 0.8
30,50,23654,,ND,0.2,0.02,ND,0.1,0.9,1.2  0.5,0.01,0.03,0.5,0.01
31,,,,, 0.4, 2.7,, 1.2, 0.6,, 1.0, 1.5, 1.5,1.8
32,51,23655,,ND,0.3,0.01,ND,0.04,0.6,1.5  0.5,0.1  2.2,0.2,2.0,0.01
33,,,,, 0.4, 0.8,, 1.7, 0.7,,, 2.2, 0.4,0.9
34,52,8651,Sambucus spp,ND,ND,ND,ND,0.04,0.5,0.1  2.2,0.03,0.02,0.1,0.04
35,,,berry,,,,, 2.9, 1.0,, 0.8, 1.1, 3.0, 3.4
36,53,12704,,ND,ND,ND,ND,0.7,8.8,0.1  2.0,0.1  0.8,0.1,0.5,0.04
37,,,,,,,, 0.3, 0.1,,, 2.7, 3.9, 1.1
38,54,7582,Oryza sativa seed,ND,ND,0.2,ND,ND,ND,0.01,ND,0.02,ND,0.01
39,,,,,, 2.1,,,, 1.8,, 1.6,, 1.1
40,55,24038,,ND,ND,1.6,ND,ND,ND,DUL,ND,0.01,ND,0.01
41,,,,,,0.7,,,,,,1.0,,1.6
