,0,1,2,3,4,5,6,7,8,9,10,11
0,Food,Watertr,,Sodiun,Median Meansd(n,,Potassium,,Calctum,,Phosphorus,Magnesium
1,"Carrot,ro",82.7,2312324728,2312324728,2312324728,1141131628,1141131628,22,22327,66,65627,19.0 19.32.628
2,Beets.Canned,90.1,63,672328,672328,3123185328,3123185328,35,34527,35,34627,11.7 11.73.028
3,,91.9,148,1547028,1547028,601633528,601633528,18,19427,15,2(27),17.317.33.428
4,"Radishes,raw",,22,,,,,,19427,,,17.317.33.428
5,,95.8,22,251928,251928,2392334828,2392334828,25,2527,17,(27),9.1428
6,Onion raw,90.3,22,,1(28,,1681543528,25,24627,,,9.1428
7,Onion rings,90.3,3,3,1(28,1681543528,1681543528,25,24627,27,28527,9.710.21.428
8,"breaded, fried",,,,,,,,,,,13.6 19.02.728
9,Sweetpotato /,"frozen, heated 44.6",43341713228,43341713228,43341713228,1551553628,1551553628,77,925527,80,821527,13.6 19.02.728
10,"pcel,baked",76.4,29,413528,413528,4744896828,4744896828,41,451727,58,591027,27.1 28.45.628
11,"Sweetpotato,",,,,413528,,,,451727,58,591027,27.1 28.45.628
12,hamemade,,,,,,3783795928,,,,,23.524.85.728
13,hamemade,60.6,181 1647728,181 1647728,181 1647728,3783795928,3783795928,38,401027,47,467(27,23.524.85.728
14,baked,77.4,2,3,328,486484+6728,486484+6728,13,13427,61,601127,25.3 24.64.428
15,boiled,81.1,,22,228,286,2855728,5,6227,40,406(27,15.5+3.128
16,"French fries,",79.6,217,18712128,18712128,2322254628,2322254628,32,6(27,50,51827,14.915.03.028)
17,"Potatoes,","frozen,heated 65.4",25,331828,331828,4545610528,4545610528,13,13427,98,992127,27.65.328
18,homemade,76.6,236220,236220,8328,2953003928,2953003928,49,511(27,70,69827,16.9 17.22.028)
19,Potato chips,,,,,,,,511(27,70,69827,16.9 17.22.028)
20,,1.0,485 776928,485 776928,485 776928,1345 132819728,1345 132819728,24,25527,150,1541827,65.0 64.58.428
21,Vegetoblesother,,,,,,,,,,,
22,Tomato.raw,,,,128,,,10,10227,,,10.8 10.91.328)
23,,44.4,5,3,128,2342333728,2342333728,10,10227,24,23427,10.8 10.91.328)
24,"Tomatoes,canned",95.2,154,1435427),1435427),,,29,10227,,23427,10.910.81.828
25,,95.2,154,1435427),1435427),204,1936027,29,9(27,19,16327,10.910.81.828
26,"Tomato sauce,",canned/bottied 94.5,2682555528),2682555528),2682555528),2272292928,2272292928,8,9127,18,18227,10.911.01.228
27,Snap green beans,canned/bottied 91.8,5155277228,5155277228,5155277228,3313283828,3313283828,14,14227,26,263(27,15.616.01.528
28,boited,90.2,0,,128,1421454628,1421454628,41,441027,29,29527,18.218.54.3(28)
29,canned,94.4,2522534728),2522534728),2522534728),95,941028,,35527,19,18327,12.712.51.5(28
30,"Yegetbes,ieafy",,,,,,,,,,,
31,"Spinach,fresh",,,,,,,,11011328(27,,,
32,"frozen, biied 93.3","frozen, biied 93.3",20,292628,292628,1451635028,1451635028,,11011328(27,23,24627,37.5 42.016.528
33,"Spinach, canned",,,,,,,,,,,
34,,96.7,223,226,4828,268,2646628,981123227,981123227,30,31527,53.5 52.08.928
35,"frozen,boiled 93.0","frozen,boiled 93.0",15,16,1128,1071164428,1071164428,,14114141(27,29,9(27),20.25.428
36,"Lettuce,crisp",,,16,1128,,1411443028,,14114141(27,29,9(27),20.25.428
37,headraw,96.9,8,9,528,1411443028,1411443028,19,20527,18,18427,7.62.028
38,boiled,95.9,8,8528,8528,85,952828,32,31627,14,153(27,7.51.928
39,"""dressing,",,,,8528,85,952828,32,31627,,153(27,7.51.928
40,homemade,74.5,39537812028,39537812028,39537812028,1621672928,1621672928,38,38527,26,26327,12.412.21.728
41,"Sauerkraut,",92.9,,,,,1631602828,,38527,26,26327,12.412.21.728
42,canned,92.9,595 5938128,595 5938128,595 5938128,1631602828,1631602828,36,38527,18,18327,10.510.71.228
43,Veoetobles.stem/ficwer,Veoetobles.stem/ficwer,,,,,,,,,,
44,"Broccoli,fresh/",,13,14,628,,131 14035(28,,,,,12.812.3.2(28)
