,0,1,2,3,4
0,Elements,DRI,Muscle,Hepatopancreas,Gonads
1,,mg day-1,%DRI,,
2,,RDA(a),,,
3,Mg,255-335,17-11,19-13,(3222)
4,Fe,(18-8,(5.3-12),95-214,(13-30)
5,Cu,0.9,125,323,140
6,Zn,8-11),103-75,32-23,76-55)
7,Se,0.055,32,16,17
8,Mo,0.045,6.0,32,36
9,,AI(a),,,
10,Na,1500,14,13,12
11,K,4700,7.0,3.2,3.8
12,Ca,1200,9.0,36,4.2
13,Mn,1.8-2.3,38,44,17
14,Cr,(0.025-0.035),21-15,(12-9.0,(5.8-4.1)
15,,UL(a),,,
16,Na,2300,9.3,8.6,7.6
17,Ca,2500,4.3,17,2.0
18,Mg,350,11,12,20
19,Fe,45,2.1,38,5.3
20,Cu,10,11,29,13
21,Zn,40,21,6.3,15
22,Mn,11,6.8,7.9,3.1
23,Se,0.4,4.3,2.2,2.4
24,Ni,1,0.4,5.1,0.5
25,Mo,2,0.1,0.7,0.8
26,,TDI(b),,,
27,Pb,0.252,0.1,1.4,1.8
28,Cd,0.035,0.8,3.2,3.4
29,Cr,0.35,1.5,0.9,0.4
30,Co,0.098,0.1,13,2.1
31,As,0.07,0.4,1.1,14.6
32,,TWI(c),,,
33,Al,10,50.3,169,81.8
