,0,1,2,3,4,5,6,7,8
0,,Recovery%(for TAAs),Recovery%(for TAAs),Recovery% (for FAAs),Recovery% (for FAAs),Inter-day (n=6),,Intra-day(n=6,
1,,Mean,R.S.D.(%),Mean,R.S.D.(%),Accuracy(%),R.S.D.(%),Accuracy %),R.S.D.(%
2,Hypro,92.9,1.2,96.6,1.5,99.7,0.6,97.8,0.7
3,His,96.7,1.2,98.6,0.9,101.1,0.2,96.7,0.3
4,Asn,91.6,2.5,93.4,1.3,98.7,1.1,101.2,1.5
5,Tau,93.6,2.1,99.7,0.6,100.4,1.8,98.4,0.9
6,Ser,95.8,ND,90.1,1.8,102.1,0.5,93.7,0.9
7,Gln,ND,ND,90.7,0.6,96.3,1.2,99.5,2.8
8,Arg,100.1,1.4,97.6,1.7,99.7,2.4,98.2,2.8
9,Gly,92.7,0.6,100.6,2.4,100.5,1.1,98.6,1.9
10,Asp,98.1,0.9,93.7,1.8,100.9,1.4,102.4,2.1
11,Glu,95.7,1.8,95.3,1.4,94.0,2.6,98.6,1.4
12,Thr,99.7,0.7,92.1,0.9,101.4,0.7,98.6,0.9
13,Ala,95.6,0.3,90.4,1.7,95.1,0.9,101.4,1.5
14,GABA,91.2,2.1,96.8,0.7,100.3,2.3,102.7,2.4
15,Pro,92.7,0.7,93.1,1.3,95.8,1.0,102.4,1.2
16,Hylys,90.7,1.5,95.8,1.4,99.2,1.7,95.4,0.9
17,AABA,93.4,0.9,96.7,2.0,98.6,1.4,100.9,1.3
18,Orn,95.1,0.7,98.7,0.4,98.6,1.4,100.9,0.4
19,Cys,98.6,1.1,99.3,0.4,100.4,2.5,96.9,0.4
20,Lys,100.9,0.6,92.7,1.1,99.5,0.4,98.7,0.7
21,Tyr,97.6,0.7,96.3,0.9,103.4,2.7,99.9,2.3
22,Met,92.8,0.2,100.1,0.6,91.8,1.1,97.7,2.1
23,Val,96.4,1.9,94.7,1.4,102.4,0.8,96.7,1.0
24,Ile,99.8,1.6,96.8,2.1,99.7,1.4,101.4,2.3
25,Leu,95.1,0.7,99.7,0.9,98.6,0.9,96.9,0.8
26,Phe,92.6,0.4,99.7,1.6,103.4,2.7,100.4,1.5
27,Trp,ND,ND,92.1,0.6,99.9,0.7,102.1,1.2
