,0,1,2,3,4,5
0,Region,N,,t-As (mg kg-1,,
1,,,,White,Parboiled,Brown
2,Northern,40,MeansSD,0.050.04,0.120.05,
3,,,Median,0.04,0.07,
4,,,Range,0.04-0.13,0.06-0.142,
5,,,%RSD,81,43,
6,Central-,46,MeansSD,0.060.03,0.090.04,0.130.03
7,western,,,,,
8,,,Median,0.04,0.08,0.04
9,,,Range,0.04-0.13,0.04-0.14,0.04-0.22
10,,,%RSD,53,44,23
11,Southeast,29,MeansSD,0.170.08,0.130.04,0.210.06
12,,,Median,0.17,0.14,0.23
13,,,Range,0.10-0.29,0.09-0.16,0.11-0.30
14,,,%RSD,47,30,28
15,Southern,153,MeansSD,0.110.05,0.120.06,0.190.05
16,,,Median,0.10,0.10,0.21
17,,,Range,0.04-0.28,0.04-0.30,0.15-0.26
18,,,%RSD,47,54,26
