,0,1,2,3
0,Category,Recipe and ingredients' amounts (for 4 serving portions)1,Method and cooking time,Household utensils
1,Starters2,Fiadoni (4 units,Baking: 19 min.,Baking pan.
2,,"Dough: white wine 4.4 g,tap water 4.4 g,eggs 7.3 g,wheat flour 35.6 g,salt 0.2 g,extra virgin olive oil",,
3,,"4.14 g, wheat flour to roll out the dough 1.4 g;",,
4,,"Filling: Pecorino cheese 15 g, Rigatino cheese 12.4 g, eggs 12.6 g:",,
5,,To brush: eggs 4 g.,,
6,First,Anellini alla pecorara,Boiling for the pasta: 13 min;,Stainless steel
7,courses3,"Pasta: wheat flour 400 g, eggs 160 g, salt 2.8 g, tap water to roll out the dough 60 g, salt for boiling",Browning for vegetables:10 min;,cookware.
8,,water 32 g;,Browning for mixture 12 min;,
9,,"Mixture for sauce: celery 7.6 g, carrot 24.8 g, onion 31.4 g, extra virgin olive oil 24.8 g:",Simmering for the sauce: 25 min,
10,,"Sauce: peeled tomatoes 344 g, peeled aubergine 60 g, tap water 158.8 g, aubergine 40 g, zucchini 266 g,",,
11,,"bell pepper 48 g, extra virgin olive oil 63.6 g, salt 2.4 g;",,
12,,"To stir: cooking water 64 g, cow's ricotta cheese 204 g;",,
13,,To garnish: Parmigiano Reggiano cheese 40 g.,,
14,,Brodo di cardone con stracciatella e pizza rustica,Boiling for the broth: 88 min.,Stainless steel
15,,"Cardoon broth: onion 49.7 g, hen armpits with bone 51.1 g* , hen breast with bone 46.7 g * , turkey",Boiling with eggs and cheese:,cookware;
16,,"thigh without bone 121.3 g* , carrot 45.3 g, celery 14.2 g, calf knee bone 176.4 g* , tap water 1298.7 g,",Baking for the pizza: 10 min.,Baking pan.
17,,cardoon 89.3g**,Baking for the pizza: 10 min.,
18,,"Pizza rustica: eggs 45.5 g, Parmigiano Reggiano cheese 17.2 g, wheat flour 17.5 g, parsley 1.5 g, black",,
19,,"pepper 0.08 g, salt 0.2 g, extra virgin olive oil for greasing the baking tray 1.3 g:",,
20,,"Stracciatella: eggs 73.3 g, Parmigiano Reggiano cheese 35.1 g, salt 2.2 g.",,
21,,Pan cotto,Stove cooking: 28 min.,Non-stick pan.
22,,"Vegetables: chard 80 g, chicory 29.8 g, onion 44.7, carrot 51.6 g, parsley 1 g, laurel 0.9 g, salt 2.9 g,",,
23,,"extra virgin olive oil 13.5 g, tap water 509 g;",,
24,,"Mixture: stale white bread 75.3 g, eggs 81 g;",,
25,,To garnish: fresh extra virgin olive oil 12 g.,,
26,,Pasta alla mugnaia,Boiling for the pasta: 1012 min;,Stainless steel
27,,"Pasta: wheat flour 600 g, salt 4 g, tap water 320 g, salt for boiling water 40 g:",Browning for pork and veal meat,cookware.
28,,"Mixture for the sauce: carrot 17.2 g, bell pepper 12.8 g, onion 12.8 g, extra virgin olive oil 18.8 g;",in the pan: 12 min;,
29,,"Sauce: bell pepper 16 g, raw aubergines 5.6 g, lean pork 132 g, veal brisket 140 g, salt 3.8 g, peeled",Simmering for the sauce: 90 min.,
30,,"tomatoes 663.2 g, tap water 177.6 g;",,
31,,To garnish: Parmigiano Reggiano cheese 80 g.,,
32,,Pasta allo sparone,Boiling for the pasta: 20 min;,Stainless steel
33,,"Pasta: wheat flour 127.4 g, eggs 69.8 g, salt 1.4 g, semolina to roll out the dough 6.9 g, salt for boiling",Boiling for spinach: 5 min;,cookware;
34,,water 20 g;,Browning in the pan: 1-2 min;,Kitchen cotton
35,,"Filling: cow's ricotta cheese 163.4 g, raw spinach 132.7 g, Parmigiano Reggiano cheese 40.8 g, salt",Simmering for the sauce: 60 min;,Kitchen cotton
36,,"1.4 g, black pepper 0.08 g;",Baking: 20 min.,cloth.
37,,"Mixture for the sauce: onion 7.8 g, carrot 5.3 g, celery stalk 3.7 g, extra virgin olive oil 12.6 g.",,
38,,"Sauce: peeled tomatoes 341 g, tap water 49.5 g, salt 2.6 g;",,
39,,Pizza e fuje,Baking for the pizza: 41 min;,Baking pan;
