,0,1,2,3,4,5,6,7,8
0,Run,Variables/Factors,Variables/Factors,Variables/Factors,,,%Recovery,%Recovery,
1,,pH,SV(uL),LV(uL),Temp (deg.C),ET(min),Sb,Sn,T1
2,1,2,100,0,70,30,11.8,9.3,13.1
3,2,9,100,0,30,5,11.4,10.0,12.8
4,3,2,500,0,30,30,8.7,9.1,13.9
5,4,9,500,0,70,5,8.1,6.1,12.5
6,5,2,100,500,70,5,23.3,51.6,25.8
7,6,9,100,500,30,30,24.7,23.3,31.8
8,7,2,500,500,30,5,74.6,73.5,81.9
9,8,9,500,500,70,30,82.3,70.3,78.6
10,9 (C),5.5,300,250,50,17.5,98.1,98.3,95.0
11,10 (C),5.5,300,250,50,17.5,97.6,99.2,95.3
12,11 (C,5.5,300,250,50,17.5,97.5,99.5,94.6
13,12 (C),5.5,300,250,50,17.5,97.5,99.5,94.8
