,0,1,2,3,4
0,Compounds,Summer,Autumn,Winter,Spring
1,Mangiferin,13.6a2.9,10.7ab,9.65b,12.1ab2.8
2,,,2.8,2.32,
3,Isomangiferin,3.37 a ,2.78ab,2.65b,3.23 ab
4,,0.89,0.81,0.80,0.29
5,Xanthones,16.9 a  3.8,13.5ab,12.3b3.0,15.3 ab2.9
6,,,3.5,,
7,IDG,2.08a1.1,2.34 a,2.27 a ,1.58a0.53
8,,,1.79,1.92,
9,IMG,3.33 a ,1.87b,1.22b,2.17b0.91
10,,1.53,1.18,0.47,
11,MMG,0.893 a,0.651 ab,0.492b,0.802a
12,,0.361,0.278,0.129,0.251
13,Benzophenones,6.30 a,4.86 ab ,3.98b,4.56b1.60
14,,2.75,2.54,2.04,
15,Hesperidin,0.538ab,0.451b,0.527ab,0.628a
16,,0.184,0.194,0.282,0.200
17,EDH,0.120a,0.125a,0.158a,0.108a
18,,0.045,0.070,0.097,0.064
19,2RNAR,0.129 ab,0.138a,0.137ab,0.0940b
20,,0.087,0.080,0.084,0.06173
21,2SNAR,0.313a,0.532 a,0.432a,0.329 a
22,,0.331,0.442,0.353,0.289
23,Flavanones,1.10a,1.25a,1.25a,1.16a0.45
24,,0.50,0.52,0.49,
25,Vicenin-2,0.501a,0.425b,0.430ab,0.432ab
26,,0.137,0.102,0.089,0.062
27,Flavones,0.501a,0.425b,0.430ab,0.432ab
28,,0.137,0.102,0.089,0.062
29,Sum of,24.8 a 6.1,20.0 ab,18.0b,21.5ab3.8
30,phenolics,,5.9,4.6,
