,0,1,2,3,4,5,6,7
0,,Unit,IAEA-C6 (SD),Ultrex grade,Refined beet,Refined beet,Unprocessed cane,Published data
1,,,,sucrose (SD),sugarsSDn=8,sugarsSDn=8,sugarsSDn=4,(NA-data not available
2,K,gg1,11.0(0.7),7.3(0.6),25(4-38),25(4-38),600(250-1100),34.5a
3,Ca,ugg-1,1.3(0.2),0.86(0.50),6.8(0.05-29),6.8(0.05-29),230(100-500,1450a
4,Mg,gg-1,0.43(0.23),0.42(0.13),3.6(0.36.0),3.6(0.36.0),130(50-300),NA
5,Mg,,0.25(0.06),0.08(0.01),,0.08(0.005-0.39),76(40-110,1.01a
6,Na,ugg-1,1.3(0.2),1.8(0.1),6.4(0.6-18),6.4(0.6-18),25(4-60),1.6a
7,Si,,0.48(0.06),<0.3,0.8(<0.3-2.1),0.8(<0.3-2.1),41(20-75),NA
8,P,ugg-1,0.10(0.02),0.046(0.009),0.8(0.1-3.0),0.8(0.1-3.0),27(18-42),NA
9,Fe,gg,0.12(0.02,0.076(0.049),0.08(0.02-0.25),0.08(0.02-0.25),11(4-25,0.23a
10,Al,,0.024(0.011),0.027(0.009),,0.06(0.0060.24),2.2(0.42.0),0.9-2.4b
11,Mn,,2.2(0.7),1.0(0.8),25(0.2-83),25(0.2-83),1100(400-2000),"7-15,2-10b,15a"
12,Sn,ngg-1,3.3(1.5),1.6(0.5),1.5(0.3-4),1.5(0.3-4),510(130-2000),NA
13,Cu,,19(2),42(4),33(4-78),33(4-78),520(100-1200,"99-570,70-300b1816-47"
14,Sr,ngg-1,11(6),4.3(1.8),24(0.4-160),24(0.4-160),650(190-1400),25a
15,Rb,ngg;,20(2),5.9(1.8),22(3-30),22(3-30),920(400-1500,NA
16,Br,ngg-1,<20,<20,<20,<20,400(140-800),
17,Zn,ngg-1,24(3),4.7(0.2),29(2-80,29(2-80,340(170-620),"24-100,0.4-200b,4,13-79"
18,Ti,ngg-,1.0(0.3),0.49(0.05),7(0.5-22),7(0.5-22),140(20-400),NA
19,Ba,ngg-,191,1.2(0.3),3(0.1-20),3(0.1-20),190(50-300),NA
20,B,,<2,<2,110(10-400),110(10-400),70(40-120),NA
21,Se,,<5,<5,<5,,29(<5-100,NA
22,Ni,ngg-1,0.9(0.4),0.5(0.4),1.7(0.14.5),1.7(0.14.5),31(8-60),"<0.2b,7a"
23,V,ngg-1,0.7(0.3),0.7(0.3),0.5(0.10.8),0.5(0.10.8),21(4-60),NA
24,As,,0.5(0.3),0.8(0.6),0.6(<0.50.9),0.6(<0.50.9),19(8-50,<2-11
25,Cr,ngg,0.9(0.3),0.6(0.2),0.5(0.21.1),0.5(0.21.1),18(10-30,"<4-20,3.5-6.5b,10"
26,Co,ngg,0.16(0.09),0.14(0.10),0.7(0.043.3),0.7(0.043.3),16(1-25,11a
27,Mo,ngg-1,0.42(0.12),0.97(0.22),0.28(0.020.80),0.28(0.020.80),14(3-30),NA
28,Cs,,0.12(0.03),0.09(0.06),0.06(0.01-0.14),0.06(0.01-0.14),4.6(5-10),NA
29,1,,<5,<5,<5,<5,14<5-20,NA
30,Pb,,90(8),0.71(0.02),4(0.06-30),4(0.06-30),29(9-100),"<5-10,2.7-5.4b8<5e,<2-34"
31,Li,ngg1,<0.2,<0.2,0.6(<0.22.7),0.6(<0.22.7),7(1-22),NA
32,Zr,,0.06(0.02),0.05(0.01,0.38(0.07-1.3),0.38(0.07-1.3),31-7,NA
33,Cd,,0.39(0.04),0.036(0.006),0.86(0.014.8),0.86(0.014.8),1.0(0.3-2.0),"<1-2,0.3-9b,1e,<2-10d"
34,Y,,0.019(0.002),<0.01,,0.018(<0.01-0.10),1.5(0.33.0),NA
35,T1,,0.027(0.020),0.008(0.001),,0.09(0.010.28),1.3(0.2-3.3),NA
36,Ga,,0.09(0.03),<0.05,0.05(<0.05-0.10),0.05(<0.05-0.10),0.7(0.2-1.6),NA
37,Sc,,0.010(0.006),0.011(0.007),,0.009(<0.01-0.019),0.5(0.1-1.3),NA
38,Sb,ngg-1,0.65(0.08),0.38(0.15),1.9(0.3-2.2),1.9(0.3-2.2),1.3(0.4-3.0),NA
39,La,pgg-1,39(22),42(35),10<4-50,10<4-50,1500(400-3600),NA
40,Ce,,37(18),14(11,21<9-80,21<9-80,3300(800-8400),NA
41,Pr,pgg-1,20(15,30(20),4<2-11,4<2-11,400(110-1000),NA
42,Nd,pgg-1,18(6),14(11,8(<4-38,8(<4-38,1500(400-3900),NA
43,Sm,,13(10,18(15),<5,4<2-11,330(90-800),NA
44,Eu,pgg-1,<5,<5,<5,,80(20-180),NA
45,Gd,pgg-1,<2,<2,<2,,340(70-900),NA
46,Tb,,<2,<2,<2,,46(11-100),NA
47,Dy,,<4,<4,<4,<4,260(50-560,NA
48,Ho,pgg-1,<1,<1,<1,,50(10-100,NA
49,Er,pgg-1,<2,<2,<2,<2,140(30-280),NA
50,Tm,pgg-1,<1,<1,<1,<1,20(4-40),NA
51,Yb,,<2,<2,<2,<2,120(30-250),NA
52,Lu,pgg-1,<1,<1,<1,,20(6-40),NA
53,Te,pgg-1,<30,<30,<30,,400(<30-600),NA
54,U,pgg-1,8(2),3(2),100(5-400),100(5-400),510(90-1600,<100b
55,Th,pgg-1,0.8(0.1,0.7(0.2),3<0.5-10,3<0.5-10,270(80-720,NA
56,Nb,pgg-1,14(7),13(9),<10,,390(100-1100),NA
57,Hg,,55(7),75(23),<20,<20,170(50-360),NA
58,W,,153(13,<10,<10,,310(80-1200),NA
59,Bi,pgg-1,2911,7(3),7(4-22),7(4-22),170(60-500),NA
60,Hf,pgg-1,5(3),6(4),21(4-49),21(4-49),170(50-390),NA
61,Be,pgg-1,<10,<10,<10,<10,80(12250),NA
62,Ta,,20(3),28(9),<10,<10,23(<10-60,NA
63,Ag,pgg,2611),35(19),20<10-40,20<10-40,70(30-190),2000a
64,Re,pgg-1,<0.5,<0.5,1.3(<0.55.6),1.3(<0.55.6),1.8(<0.54.0),NA
