,0,1,2,3,4,5,6,7,8,9
0,Specie,g/100 g DW,,,,,,,,
1,,Crude fiber,,,,-Glucans*,,,,References
2,,,x,Min,Max,,x,Min,Max,
3,Pei,1,20.7,1,,1,-,,,K
4,Pco,1,8.7,-,-,1,37.8,-,,"C,N"
5,Pd,5,8.0,7.3,8.9,1,20.5,19.0,22.0,"H,J,N"
6,Pe,-,-,-,-,4,34.0,20.4,39.4,"A,P"
7,Pn,-,,-,,3,29.8,23.7,36.6,L
8,Po,14,11.8,7.6,15.0,29,29.5,19.3,50.0,"A, B, C,D, H, I, N,O"
9,Pp,6,7.3,4.8,8.5,-,,-,-,UU
10,Psa,1,7.2,-,-,-,,-,-,UU
11,Psc,5,8.1,6.7,8.3,6,25.5,23.1,27.5,"E, G, H, M, N,"
12,Ptb,-,,-,-,3,4.4,3.5,5.9,F
13,Pspp,33,10.3,6.6,10.2,47,25.9,18.2,30.2,
