,0,1,2,3,4,5,6
0,Samples,Content,,Origin,Manufacturing,Expiry date,Purchase
1,,,,,date,,date
2,Baby,,"Organic Wheat Flour, Organic Sugar, Organic Vegetable Oil (Palm), Organic Rice Flour, Vitamins",Turkey,22.03.2021,22.09.2022,25.04.2021
3,biscuit 1,"Minerals,Raising Agents,Organic Milk","Minerals,Raising Agents,Organic Milk",,,,
4,Baby,,"Whole Wheat Flour,Carob Flour, Sugar,Vegetable Oil (Sunflower,Cotton, Canola),Goat Milk,Corn",Turkey,17.02.2021,17.09.2022,25.04.2021
5,biscuit 2,,"Starch, Date Molasses,Minerals, Egg,Raising Agent, Vitamins,Vanillin, Salt",,,,
6,Baby,,"Wheat Flour, Sugar,Vegetable Oil (Palm, Sunflower, Cotton, Canola), Starch, Pasteurized Skim Milk",Turkey,23.02.2021,23.02.2022,25.04.2021
7,biscuit 3,,"Pasteurized Egg, Raising Agent, Salt, Minerals, Vitamin Mixture, Flavour Compounds",,,,
8,Baby,,"Wheat Flour, Rice Flour, Sugar,Vegetable Oil (Palm, Sunflower),Wheat Starch,Whole Fat",Turkey,08.03.2021,08.03.2022,25.04.2021
9,biscuit 4,,"Pasteurized Milk, Inulin, Minerals, Raising Agent, Salt, Egg, Emulsifier (Sunflower Lecithin),",,,,
10,,"Vitamins,Flavour Compounds","Vitamins,Flavour Compounds",,,,
11,Baby,,"Wheat Flour,Whole Wheat Flour,Rice Flour,Apple Juice Concentrate,Vegetable Oils (Palm,",Turkey,12.04.2021,12.10.2022,25.04.2021
12,biscuit 5,,"Sunflower), Raising Agent,Whole Fat Pasteurized Milk,Carob Molasses, Whole Milk Powder,",,,,
13,,"Vitamins, Minerals, Flavour Compounds","Vitamins, Minerals, Flavour Compounds",,,,
14,Baby,,"Wheat Flour,Whole Wheat Flour, Rice Flour, Corn Flour, Carob Flour, Sugar, Vegetable Oil (Palm,",Turkey,28.01.2021,28.07.2022,25.04.2021
15,biscuit 6,,"Sunflower, Cotton, Canola), Corn Semolina, Starch, Pasteurized Skim Milk, Inulin, Bran, Minerals,",,,,
16,,"Pasteurized Egg, Flavour Compounds, Raising Agent, Vitamins","Pasteurized Egg, Flavour Compounds, Raising Agent, Vitamins",,,,
