,0,1,2,3,4,5,6,7,8,9,10,11
0,Compounds,HS-SPME/GC-MS method 1 CAR/PDMS,HS-SPME/GC-MS method 1 CAR/PDMS,HS-SPME/GC-MS method 1 CAR/PDMS,60,-45min,,UAE/GC-MS method 2,UAE/GC-MS method 2,,,
1,,R2,LODa(g),LOQb(g),RSDc (%),RSDc (%),Recg,R2,LODa(g),LOQb (g),RSDc (%),Rec(g)
2,Toluene,0.94,0.14,0.44,14.81,,0.14,,,,,
3,Ethylbenzene,0.92,0.12,0.38,3.58,,1.89,,,,,
4,o-Xylene,0.92,0.12,0.36,1.42,1.18,1.89,,,,,
5,m/p-Xylene,0.92,0.12,0.36,1.42,,0.99,,,,,
6,Naphthalene,0.92,0.12,0.38,0.32,,6.33,0.98,0.16,0.40,f,<0.16
7,Acenaphthylene,0.91,0.14,0.38,0.50,,9.39,0.97,0.06,0.12,44.18,0.21
8,2-Bromonaphthalene,0.98,0.04,0.12,2.47,,4.44,0.94,0.23,0.71,54.67,0.88
9,Acenaphthene,0.96,0.04,0.14,0.70,0.70,6.32,0.94,0.14,0.40,46.05,0.97
10,Fluorene,0.93,0.12,0.32,1.24,1.24,10.85,0.93,0.12,0.30,83.45,0.45
11,Anthracene,0.99,0.04,0.16,2.31,,2.49,0.99,0.02,0.08,17.23,0.14
12,Phenanthrene,0.95,0.06,0.14,3.23,,0.32,0.99,0.06,0.16,29.27,0.09
13,Fluoranthene,0.92,0.12,0.34,2.92,,0.32,0.99,0.10,0.32,27.68,0.24
14,Pyrene,0.91,0.12,0.36,2.74,,0.26,0.99,0.14,0.46,16.98,0.25
15,Benz[a]anthracene,,,,,,,0.96,0.16,0.50,22.24,1.02
16,Chrysene,,,,,,,0.98,0.26,0.34,23.12,1.96
17,Benzo[b]fluoranthene,,,,,,,0.98,0.14,0.34,3.86,0.32
18,Benzo[a]pyrene,,,,,,,0.98,0.14,0.34,12.05,0.26
19,"Indeno[1,2,3-cd]pyrene",,,,,,,0.90,0.12,0.26,37.05,0.47
20,Benzo[ghi]perylene,,,,,,,0.90,0.12,0.36,,<0.12
