,0,1,2,3,4,5,6,7
0,Database,Percentage of foods with values for carotenoids,,,,,,
1,,Number of Total,Number of Total,Alpha-,Beta-,Beta-,Lutein/,Lycopene
2,,foods in,carotenoid,carotene,carotene,cryptoxanthin,zeaxanthin,
3,,database,,,,,,
4,ESHA Nutrient Databasea,"22,000",65%,0%,55%,0%,0%,0%
5,First DataBank,"20,000",52%,51%,56%,50%,50%,51%
6,Nutritionist Prob,,,,,,,
7,University of,"26,000",100%,100%,100%,100%,100%,100%
8,Minnesota,,,,,,,
9,Nutrition,,,,,,,
10,Data System,,,,,,,
11,for Researchc,,,,,,,
12,University of,7300,100%,0%,0%,0%,0%,0%
13,Texas Food,,,,,,,
14,Intake Analysis,,,,,,,
15,Systemd,,,,,,,
