,0,1,2,3,4,5,6,7,8,9,10
0,,CTa,,,MTb,,,,Sign.8,Sign.8,
1,,IMc,LMd,PMe,IMc,LMd,PMe,SEMf,DT,M,DT*M
2,n,12,12,12,12,12,12,,,,
3,C14:0,0.11,0.16,0.12,0.16,0.17,0.15,0.04,***,*,ns
4,C16:0,17.5,18.0,19.2,19.5,20.1,21.1,1.14,***,***,ns
5,C16:1,1.55,1.90,1.66,0.90,1.00,0.87,0.38,***,ns,ns
6,C17:0,0.62,0.67,0.66,0.60,0.63,0.61,0.09,ns,ns,ns
7,C17:1,0.85,0.98,0.96,0.24,0.34,0.32,0.24,***,ns,ns
8,C18:0,10.3,10.3,10.2,11.1,10.7,10.3,1.12,ns,ns,ns
9,C18:1,26.0,29.6,27.8,14.6,17.3,16.1,4.27,***,*,ns
10,C18:2n6,24.4,19.8,22.1,16.4,14.8,17.2,3.22,***,**,ns
11,C18:3n3,0.69,0.69,0.72,0.45,0.57,0.57,0.09,***,*,ns
12,CLAh,0.16,0.20,0.16,0.10,0.14,0.10,0.05,***,**,ns
13,C20:1,0.12,0.20,0.13,0.08,0.16,0.09,0.03,***,***,ns
14,C20:4n6,12.5,12.1,11.7,15.1,13.9,14.1,1.64,***,ns,ns
15,C20:5n3,0.67,0.83,0.69,4.66,5.25,4.62,1.11,***,ns,ns
16,C22:4n6,1.42,1.39,1.30,0.47,0.53,0.47,0.22,***,ns,ns
17,C22:5n3,2.01,1.88,1.80,2.42,2.15,2.22,0.27,***,*,ns
18,C22:6n3,0.93,1.01,0.78,12.9,11.9,10.9,1.36,***,*,ns
19,n3,4.35,4.46,4.03,20.6,20.1,18.5,2.17,***,ns,ns
20,n6,38.3,33.4,35.1,32.0,29.2,31.8,4.40,***,*,ns
21,SFA,28.6,29.3,30.2,31.5,31.7,32.2,0.94,***,***,ns
22,MUFA,28.6,32.6,30.6,15.8,18.8,17.4,4.80,***,*,ns
23,PUFA,42.9,38.1,39.3,52.7,49.5,50.4,4.85,***,**,ns
