,0,1,2,3,4,5,6,7,8
0,Variable,Variety effect,Variety effect,Variety effect,Type of product,Type of product,Type of product,Variety  type of,Variety  type of
1,,,,,effect,,,product effect,product effect
2,,F,P,,F,P,,F,P
3,Rha,16.9,<0.0001,<0.0001,40.9,<0.0001,<0.0001,3.03,<0.0001
4,Fuc,13.0,<0.0001,<0.0001,30.9,<0.0001,<0.0001,4.6,<0.0001
5,Ara,14.5,<0.0001,<0.0001,8.38,<0.0001,<0.0001,6.5,<0.0001
6,Xyl,11.2,<0.0001,<0.0001,41.0,<0.0001,<0.0001,5.2,<0.0001
7,Man,39.7,<0.0001,<0.0001,1.04,,0.311,5.4,<0.0001
8,Gal,20.1,<0.0001,<0.0001,45.47,<0.0001,<0.0001,9.4,<0.0001
9,Glc,11.0,<0.0001,<0.0001,1.35,<0.0001,<0.0001,3.9,<0.0001
10,Gal A,5.8,<0.0001,<0.0001,3.16,,0.078,7.1,<0.0001
11,MeOH,12.1,<0.0001,<0.0001,44.4,<0.0001,<0.0001,7.4,<0.0001
12,DM,1.5,,0.154,2.4,,0.121,5.146,<0.0001
