,0,1,2,3
0,,Botanic familya,Fruit members,#
1,1,(Actinidiaceae),Kiwifruit,1
2,2,Cashew(Anacardiacea),Mango,1
3,3,Pineapple(Bromeliaceae,Pineapple,1
4,4,Carica(Caricaceae),Papaya,
5,5b,Gourd(Cucurbitaceae),"Cantaloupe,casaba melon,",4
6,,,"honeydew melon,watermelon",
7,6,Health (Ericaceae,"Blueberries,cranberries",2
8,7,Mulberry(Moraceae),Fig,1
9,8,Banana(Musaceae),Banana,1
10,9,(Myrtaceae),Guava,1
11,10,Palm(Palmaceae),Date,1
12,11,Pomegranate(Punicaceae),Pomegranate,1
13,12b,Rose(Rosaceae),"Apple,apricot,Asian pear,",12
14,,,"blackberries,boysenberries",
15,,,"cherries, nectarine, peach,",
16,,,"pear,plum, raspberries,",
17,,,strawberries,
18,13b,Rue(Rutaceae),"Clementine,grapefruit",8
19,,,"(pink/red,white.kumquat",
20,,,"lemon, lime, orange, tangerine",
21,14,Grape (Vitaceae),Grapes/raisins (dried grapes),2
22,,,,37
