,0,1,2,3,4,5,6,7
0,Honey Sample,Fructose (%),Fructose (%),Glucose (%),F + G (%),F/G,,Sucrose (%)
1,1,38.0  0.3fg,38.0  0.3fg,29.2  0.1g,67.2  0.1hi,1.30  0.01def,1.30  0.01def,ND
2,2,39.5  01c,39.5  01c,31.8  0.2b,71.3  0.3e,1.24  0.00g,1.24  0.00g,ND
3,3,39.3  0.3dc,39.3  0.3dc,31.80.3b,71.1  0.6e,1.23  0.00gh,1.23  0.00gh,ND
4,4,43.4  0.6a,43.4  0.6a,32.8  0.2a,76.2  0.2a,1.33  0.01b,1.33  0.01b,ND
5,5,38.4  0.7fe,38.4  0.7fe,29.0  0.0gh,67.4  0.5hi,1.32 0.01bcd,1.32 0.01bcd,ND
6,6,38.0, 0.0fg,28.1  0.21,66.1  0.1j,1.37  0.04a,1.37  0.04a,ND
7,7,38.2, 0.3fg,30.5  0.3de, 0.7f,1.25  0.00g,1.25  0.00g,ND
8,8,41.0, 0.0b,32.0  0.0b, 0.0c,1.28  0.00f,1.28  0.00f,ND
9,9,41.2, 0.3b,32.8  0.2a, 0.5b,1.25  0.00g,1.25  0.00g,ND
10,10,38.8, 0.1de,29.0  0.0gh,67.8  0.2gh,1.33  0.01b,1.33  0.01b,ND
11,11,38.1  0.1fg,38.1  0.1fg,30.7  0.1 cd,68.8  0.3f,1.24  0.00g,1.24  0.00g,ND
12,12,37.3=,0.3hi,29.9  0.1f,65.1  0.1k,1.33,0.01b,ND
13,13,36.9  0.11,36.9  0.11,29.9  0.1f,66.8  0.21j,1.23  0.00gh,1.23  0.00gh,ND
14,14,37.6  0.1gh,37.6  0.1gh,30.3  0.1e,67.9  0.3gh,1.24  0.00g,1.24  0.00g,ND
15,15,39.5, 0.0c,31.0  0.3c,72.0  0.1d,1.21  0.00h,1.21  0.00h,ND
16,16,41.2  0.2b,41.2  0.2b,31.0  0.3c,72.2  0.5d,1.32 0.01bc,1.32 0.01bc,ND
17,17,37.6  0.0gh,37.6  0.0gh,28.7  0.1g,66.3  0.1j,1.300.01cde,1.300.01cde,ND
18,18,39.1  0.1dc,39.1  0.1dc,29.1  0.4gh,68.2  0.3fg,1.340.00b,1.340.00b,ND
19,19,35.9, 0.2j,27.6  0.0j,63.5  0.11,1.29  0.01ef,1.29  0.01ef,ND
20,Mean  SD,38.8  1.8,38.8  1.8,30.2  1.7,69.1  3.3,1.29  0.5,1.29  0.5,
