,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Species,Fishing,Origin,Crabs Nb,% white,Pb,,,Cd,,Hg,,
1,,areas,,,meat,White meat,,Brown meat,White meat,Brown meat,White meat,,Brown meat
2,Spider crab,aAtl NE,UK,1,77,0.040,,0.089,0.039,0.801,0.070,,0.076
3,,aAtl NE-6A,IE,4,67,<0.040,,0.047,0.070,1.89,0.048,<0.040,<0.040
4,,aAtl NE-8A,FR,3,43,<0.040,,0.048,0.021,0.317,<0.040,<0.040,<0.040
5,,aAtl NE-6A,IE,4,53,<0.040,,0.048,0.039,0.498,<0.040,,0.042
6,,aAtl NE-8A,FR,4,69,<0.040,,0.048,0.095,5.34,0.074,,0.070
7,,bAtl NE,FR,2,59,<0.040,<0.040,<0.040,0.038,5.21,0.060,,0.055
8,,bAtl NE,FR,1,62,<0.040,<0.040,<0.040,0.051,5.21,0.053,,0.048
9,,bAtl NE,FR,2,52,<0.040,,0.110,0.096,2.72,0.156,,0.129
10,,bAtl NE-7E2,FR,2,68,<0.040,<0.040,<0.040,<0.020,0.308,<0.040,<0.040,<0.040
11,,bAtl NE,FR,3,54,<0.040,<0.040,<0.040,0.120,0.91,0.043,<0.040,<0.040
12,,bAtl NE,FR,2,42,<0.040,,0.070,0.060,1.32,0.175,,0.119
13,,bAtl NE-8A,FR,2,64,<0.040,<0.040,<0.040,0.047,1.32,0.049,,0.062
14,,bAtl NE,FR,3,66,0.040,,0.068,0.114,0.628,0.075,,0.062
15,,bAtl NE,FR,2,66,0.053,,0.161,0.035,0.628,0.100,,0.128
16,,bAtl NE,FR,2,67,0.046,,0.154,0.047,0.610,0.170,,0.115
17,,bAtl NE,FR,2,73,<0.040,,0.185,0.087,1.00,0.126,,0.115
18,bKing crab,Baltic,RU,c_,-,<0.040,-,,0.055,-,0.078,-,
19,,Baltic,RU,,,<0.040,,,0.028,-,0.083,,
20,,Baltic,RU,,,<0.040,-,,0.021,-,0.041,,
21,,Baltic,RU,,,<0.040,-,,0.042,-,0.048,,
22,,Atl NE,NO,,,<0.040,-,,0.069,-,0.116,,
23,,Atl NE,RU,-,-,<0.040,=,,0.058,-,0.091,-,
24,bSwimming crab,Atl NE,FR,12,,<0.040,-,,0.027,=,0.175,-,
25,,Atl NE,FR,10,-,<0.040,-,,0.025,=,0.174,-,
26,,Atl NE,FR,12,,<0.040,-,,0.030,=,0.176,-,
27,,Atl NE,FR,11,-,<0.040,-,,0.024,=,0.144,,
28,,Atl NE,FR,13,-,<0.040,-,,0.028,=,0.133,-,
29,,Atl NE,FR,11,-,<0.040,-,,0.028,-,0.133,,
30,Lobster,bAtl NE,FR,3,90,<0.040,,0.080,0.030,2.74,0.148,,0.065
31,,bAtl NE,FR,4,87,<0.040,,0.042,0.022,1.47,0.122,,0.050
32,,aAtl NE,FR,3,97,<0.040,,0.044,0.034,2.74,0.115,,0.043
