,0,1,2,3
0,Symbol,Chestnut tree part,KYNA (g/g dry weight) meanSD,p<0.05
1,,,,vS
2,A,"Male flowers,floral initiation",78.9  2.46,"B,C,D,E,F,G,H,I,J,K,L,M"
3,B,Male flower buds,73.1  2.24,"A,D,E,F,G,H,I,J,K,L,M"
4,C,"Male flowers, mature flowers",70.7  4.25,"A,B,D,E,F,G,H,I,J,K,L,M"
5,D,Anthers,9.06  0.228,"A,B,C,E,F,G,H,I,J,K,L,M"
6,E,Bracts,2.77  0.332,"A,B,C,D,F,G,H,I,J,K,L,M"
7,F,Rachis,2.24  0.091,"A,B,S,D,E,G,H,I,J,K,L,M"
8,G,Pollen,1.25  0.039,"A,B,C,D,E,F,H,I,J,K,L,M"
9,H,Apical buds,0.505  0.159,"A,B,C,D,E,F,G,IJ,K,L,M"
10,1,"Female flowers, mature flowers",0.357  0.011,"A,B,C,D,E,F,G,H,J,K,L,M"
11,J,Fruit buds,0.253  0.038,"A,B,C,D,E,F,G,H,I,K,L,M"
12,K,Husk,0.026  0.0012,"A,B,C,D,E,F,G,H,I,J,L,M"
13,,Leaves,0.022  0.0023,"A,B,C,D,E,F,G,H,I,J,K,M"
14,M,Root,0.005 0.0025,"A,B,C,D,E,F,G,H,I,J,K,L"
