,0,1,2,3
0,Factor loadings,Principle component,,
1,,PC1,PC2,PC3
2,LA,0.69,0.04,0.72
3,-LA,0.57,-0.32,0.73
4,-LA,-0.11,-0.43,-0.89
5,cis-11-14-EDA,-0.47,-0.78,0.41
6,"cis-8,11,14- ETA",0.16,0.78,-0.54
7,DHA,0.02,-0.65,-0.75
8,TSFA,0.9,0.16,0.39
9,TMUFA,0.45,0.76,0.46
10,TPUFA,-0.91,0.08,-0.39
11,Ca,-0.95,-0.13,0.25
12,K,-0.96,-0.76,0.21
13,Mg,-0.61,0.06,0.42
14,P,-0.91,-0.17,-0.62
15,Na,-0.77,0.89,-0.55
16,Fe,0.06,0.14,-0.04
17,Mn,-0.69,-0.39,0.60
18,Zn,-0.97,-0.08,-0.14
19,His,-0.66,-0.71,-0.12
20,Thr,-0.64,-0.37,-0.67
21,Lys,-0.57,-0.36,0.74
22,Val,-0.48,-0.87,-0.06
23,Iso,-0.51,-0.84,-0.14
24,Leu,-0.51,-0.80,-0.29
25,Arg,-0.98,0.07,0.14
26,Phy,-0.85,0.34,0.38
27,%EAAs,0.99,-0.13,-0.03
28,Eigenvalue,13.82,8.21,6.72
29,Total Variance (%),47.68,28.32,23.18
30,Cumulative Variance (%),47.68,76.01,99.18
