,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Food,,Height of,serving (g Median Meansd(n,,Sodium,,Median Meangsdn,,Hedian Meangsd(n,,Kedi an Meansd(n,Median Meansd(n
1,Servingb,,,serving (g Median Meansd(n,,,Median Meangsdn,Median Meangsdn,,Hedian Meangsd(n,,Kedi an Meansd(n,Median Meansd(n
2,Snap green beans,Snap green beans,,,,,,,,,,,
3,1cup,,125,1(28,0,1,178182+5828,178182+5828,52551227,52551227,37367(27,37367(27,22.823.15.4(28)
4,canned -1 cup,canned -1 cup,136,64(28,343,344,1301281428),1301281428),,47727,26,25327,17.317.12.028
5,raN1/2L,raN1/2L,50,026,,,88,91528,5,1(27,10,10227,5.55.30.928
6,1/2 cup slices,1/2 cup slices,90,027,0,,145153+4728,145153+4728,1920527),1920527),2626527,2626527,13.913.63.028
7,"winter squash,","winter squash,",,,,,,,,1920527),,,13.913.63.028
8,hubbard/acornfresh/,hubbard/acornfresh/,,,,,,,,,,,
9,/2cup,,102,1(28,,,2162147928,2162147928,21,22527,28,28827,18.04.828
10,1/2 cup slice,1/2 cup slice,52,0(28,1,1,76,781428,B,7227,11,11227,6.00.928)
11,33/4ong,,65,59811728,,,,561828,,23627,,11227,6.00.928)
12,33/4ong,,65,59811728,614,,57,561828,23,23627,,2(27),4.61.428
13,,,,,,,,,,,,,
14,1/2 of 3diameter,1/2 of 3diameter,100,328,5,,49849912478,49849912478,12,1727,43,1227,29.7 29.45.528
15,boiied1/2 cup,boiied1/2 cup,82,0(28,D,0,1541744428,1541744428,3,3127,58,621227,21.221.46.228)
16,1/2cup,,82,1534628,157,,1161171528,1161171528,3,127,39,40227,1.6(28
17,"Mixed vegetebles,",canned-1/2 cup,128,3403408228,,,1521562828,1521562828,5,51(27,51,9(27),2.7(28
18,canned-1/2 cup,canned-1/2 cup,82,4028,196,191,137 1362628,137 1362628,26,25527,25,24427,1.6(28
19,1/2 cup,,78,269 2776928),,,,812428,6,6227,41,41627),0.9(28)
20,"fruits,fruit juices","fruits,fruit juices",,,,,,,,,,,
21,"Applesauce,",2 3/4diameter,158,1(28,1,12,1451431928,1451431928,6,127,13,12227,7.30.828
22,1/2cup,,122,3(28,6,6,94,941028,4,1(27,7,127,3.5+0.428
23,"Apple juice,canned/","Apple juice,canned/",,,,45,,126 1242028,,,,127,
24,bottled-4 fl oz,bottled-4 fl oz,124,3(28,3,45,126 1242028,126 1242028,7,93(27,9,9127,1.428
25,"Pear,rax",,114,02B),,,424,412628,7,7127,25,25227,34.23.228
26,"Pear in heavy syrup,","Pear in heavy syrup,",166,1(2B,,12,1931982528,1931982528,17,1727,18,18227,11.71.428
27,Fruit cocktefl in,canned -2 hatves,158,2(28),,Bt,102103928,102103928,9,91(27,10,10127,6.60.7(28)
28,1/2cup,,128,128,7,,1241261228,1241261228,8,827,1313227,1313227,7.07.10.828
29,"valencia,raw","valencia,raw",,,,,,223 2163628),,,,,
30,25/8diameter,25/8diameter,13,(28,1,0,223 2163628),223 2163628),53,521127,27,26527,15.415.32.728
31,reconstituted,reconstituted,,,,,,,,,,,
32,407,,124,1(28,1,12,2262274928,2262274928,12,13327,19,19427,12.912.72.928
33,1/2 medium,,118,1(28,1,1,160 1542728),160 1542728),31,30827),19,19427,11.310.92.128
34,"Grepefruit juice,","Grepefruit juice,",,,,1,,160 1542728),31,30827),19,19427,11.310.92.128
35,tuted -fl oz,tuted -fl oz,123,1(28),1,,181 1794228,181 1794228,13,13227,17,17327,11.711.92.928
36,"Pineapple juice,",canned-1/2cup,125,126,,,1411412228,1411412228,15,17427,1,71(27,17.317.63.128
37,4f102,canned/bottled,125,,,,,151 15021(28,,,,,14.6 14.42.226
38,4f102,,125,3(28),1,3,151 15021(28,151 15021(28,14,14427,8,1(27,14.6 14.42.226
39,"green,raw",-1cup,160,3(28),2,3,318 3165828,318 3165828,17,18327),30,315(27,11.711.32.328
40,"Grape Jufce,canned","Grape Jufce,canned",,,,3,,1211173328,,18327),30,315(27,11.911.62.8(28)
41,bottled fl oz,bottled fl oz,125,2(28,3,3,1211173328,1211173328,14,14327,13,13327,11.911.62.8(28)
42,"Peach, rev",,,,,3,,1701643728,,14327,13,13327,11.911.62.8(28)
43,2 1/2diameter,2 1/2diameter,87,1(28),,,1701643728,1701643728,5,6127,17,18227,7.90.928
44,canned1/2 cup,canned1/2 cup,128,1(28,9,9,1311301128,1311301128,5,5127,13,13227,6.50.528
45,"Plums,purple,raw","Plums,purple,raw",,,,9,,1311301128,5,5127,13,13227,6.50.528
46,diameter,"2plums,21/8",132,,,,,203 2103828,,,,,9.81.328
47,"Strawberries,ra",,132,0(28,0,a,203 2103828,203 2103828,8,227,21,213(27,9.81.328
48,1cup,,149,1(28),2,,24023451(28,24023451(28,27,28527,40,39727,19.719.43.428
49,15 cherries,"Sweet cherries, raw",149,,,,,,27,28527,40,39727,19.719.43.428
50,15 cherries,,102,(28,0,,2392254028,2392254028,16,4(27,25,25327,13.713.62.328
51,1 cup chunks,,160,14(28,28,26,494548259(28,494548259(28,21,20627,27,26627,20.23.428
52,1 cup chunks,,160,1(28),2,2,169,1753428,11,327,14,127,14.615.22.928
53,1/2cup,,73,2(28,6,7,5335355128,5335355128,42,41527,T7,76627,24.9 24.91.528)
54,"Prunes,dr ied",,,,,,,1811791828,,41527,,76627,10.31.028
