,0,1,2,3,4,5,6,7,8,9,10
0,,CTe,,,MTf,,,,Sign.k,,
1,,LM3,KKCFh,sci,LMg,KKCFh,sci,SEMi,DT,FD,DT*FD
2,n,12,12,12,12,12,12,,,***,
3,C10:0,0.12,0.17,0.18,0.14,0.17,0.21,0.05,ns,*,ns
4,C12:0,0.19,0.25,0.27,0.14,0.22,0.23,0.11,ns,***,ns
5,C14:0,2.47,3.18,3.39,2.27,3.05,3.37,0.68,ns,***,ns
6,C16:0,23.5,23.8,25.9,25.7,25.4,28.2,1.51,***,***,ns
7,C16:1,2.68,2.01,3.26,2.18,1.79,2.72,0.26,***,***,ns
8,C17:0,1.77,2.40,2.85,1.55,2.27,2.76,0.36,ns,***,ns
9,C17:1,1.27,0.74,1.07,0.83,0.52,1.00,0.41,***,***,ns
10,C18:0,13.2,25.2,14.7,11.6,22.7,13.4,1.42,**,***,***
11,C18:1,41.9cd,36.9a,42.7d,38.6b,37.gab,3.42,1.73,**,***,***
12,C18:2n6,8.14,4.21,4.27,7.19,3.93,3.42,1.42,*,**,ns
13,C18:3n3,0.36,0.28,0.28,0.35,0.31,0.28,0.08,ns,**,ns
14,CLA!,0.27,0.27,0.34,0.29,0.30,0.34,0.11,ns,ns,ns
15,C20:1,0.11,0.16,0.16,0.11,0.16,0.14,0.02,ns,***,ns
16,C20:4n6,2.65,0.09,0.19,3.36,0.23,0.39,0.55,***,***,.***
17,C20:5n3,0.17b,0.00a,0.01a,1.29c,0.13ab,0.23b,0.20,***,***,.***
18,C22:5n3,0.43d,0.05 a,0.07 a,0.63e,0.20b,0.32c,0.07,***,***,ns
19,C22:6n3,0.25a,0.03 a,0.05 a,3.35a,0.56b,1.52c,0.37,***,***,***
20,n3,1.23b,0.36 a,0.41 a,5.71d,1.20b,2.34c,0.61,***,***,***
21,n6,11.1,4.35,4.52,10.7,4.21,3.88,1.90,ns,***,ns
22,SFA,41.4,55.2,47.2d,41.5,53.9,48.2,2.08,ns,***,ns
23,MUFA,45.9cd,39.8 a,47.2d,41.7b,40.3ab,45.1c,2.05,***,***,***
24,PUFA,12.7b,5.07 a,5.40 a,16.8c,5.78a,6.67 a,2.35,***,***,*
25,Ratios,,,,,,,,,**,
26,PUFA/SFA,0.31 b,0.09a,0.12a,0.41c,0.11a,0.14a,0.06,***,**,*
27,PUFA/SFA2,0.46,0.17,0.17,0.57,0.18,0.19,0.10,***,***,ns
28,n6/n3,9.01c,12.0e,11.0d,1.87a,3.59b,1.69a,0.97,***,***,***
