,0,1,2,3,4,5,6,7,8
0,,cultivation system,,raspberry cultivars,,,,p-value,
1,examined,organic raspberry,conventional raspberry,Laszka'cv.,Glen Amplecv.,Glen Fine' cv.,Tulameen' cv.,cultivation,cultivar
2,compounds,(n=30,n=45,n=24,n=30,n=9,n=12,system,
3,dry matter,15.00.5A2,14.10.2A,15.00.3b,13.2 0.3c,13.7  0.5cb,17.00.7a,N.S.3,<0.0001
4,Vitamin C,33.8  2.3A,34.2  1.7A,32.8  1.8a,32.1  1.9a,42.7  4.7a,35.1  3.9a,N.S.,N.S.
5,DHA,30.8  2.2A,31.71.6A,29.9  1.7a,29.4  1.8a,39.6  4.4a,32.9  3.9a,N.S.,N.S.
6,L-ASC,3.0  0.3A,2.5  0.2A,2.9  0.3a,2.7  0.3a,3.1  0.3a,2.2  0.2a,N.S.,N.S.
7,total organic acids,153030A,164040A,165051a,158040ab,171064a,142054b,N.S.,0.0191
8,malic acid,39.4 2.7A,43.91.4A,40.81.5ab,47.3  2.4a,36.51.5ab,35.94.4b,N.S.,0.0108
9,citric acid,1490  30A,1590  40A,1610  51a,153040ab,167065a,139058b,N.S.,0.0214
10,total sugars,12.50.7A,11.40.6A,11.90.7ab,10.9  0.7b,10.61.1ab,14.9  1.3a,N.S.,0.026
11,fructose,6.7  0.5A,5.7  0.2A,6.4  0.3a,5.4  0.3a,6.0  0.4a,7.2  1.0a,N.S.,N.S.
12,glucose,2.3  0.2A,2.2  0.2A,2.4  0.2a,2.1  0.2a,1.6  0.2a,2.7  0.3a,N.S.,N.S.
13,sucrose,3.5  0.2A,3.5  0.4A,3.1  0.4b,3.4  0.3ab,2.9  0.6b,5.0  0.8a,N.S.,0.0309
