,0,1,2,3,4,5,6,7
0,Cheeses,Fractions3,Origin and Protein,Amino acid sequence,Molecular weights,Molecular weights,Previous works,Previous works
1,,,fragment,,(Da),,,
2,"B,C,H,HD,","f1,f5",-LA(3542,KGYGGVSL,,780.4,,
3,K,,,,,,,
4,"B,C,HD,K","f1,f5,f7",-LA(38-45,GGVSLPEW,,844.4,,
5,"B,C,HD","f2,f4",-LA43-50,PEWVCTTF,,1142.4,,
6,,,2Phospho,,,1142.4,,
7,"B,C,H,K","f1,f2,f4",-LA (4650,VCTTF,,650.2,,
8,,,1Phospho,HTSGY,,,,
9,"B,C,H,K","f1,f2,f4f,f6",-LA(5155,HTSGY,,724.2,,
10,,,2phospho,,,,,
11,"C,HD,K,P","f2,f5,f6,f7",-LA (5159,HTSGYDTQA,,1139.3,,
12,,,2Phospho,,,,,
13,"B,C","f4,f7",-LA (5660),DTQAI,,547.3,,
14,"HD,K","f4,f6,f7",1Phospho,VONNDSTEY,,1149.4,,
15,H,f2,-LA (6171),VQNNDSTEYGL,,1479.4,,
16,H,f2,2Phospho,WCKDDQNPHSSNI,,1703.6,,
17,"B,K","f5,f7",1Phospho,CKDDQNPHSSNI,,1437.5,,
18,K,f6,-LA (8094),CKDDQNPHSSNICNI,,1687.7,,
19,"HD,K","f5,f6,f7",-LA(95-100),SCDKFL,,712.3,,
20,B,f4,-LA (9599),SCDKF,,599.2,,
21,"C,H,P,K","f1,f2,f3,f5,f7",1-CN (115119,RLKKY,,707.5,"Vargas-Bello-Perez et.al.,2019","Vargas-Bello-Perez et.al.,2019"
22,"B,C,H,HD,P","f1,f2,f3,f4,f5,",1-CN 127-1311,VPNSA,,567.2,,
23,,"f6,f7",phospho,,,,,
24,"B,C,P,K","f5,f6",1-CN (143151),HAQQKEPMI,,1081.5,,
25,"B,H,P","f2,f3,f5",1-CN (145-151,QQKEPMI,,873.4,,
26,B,F4,1-CN (152-158,YPSGA,,730.4,,
27,"C,H","f1,f7",1-CN (174178,YPSGA,,574.2,,
28,,,1Phospho,,,,,
29,"B,C,H,HD,","f4,f5",-CN (175179,PSGAW,,597.2,,
30,"P,K",,1Phospho,,,,,
31,"B,C,K,","f5,f6,f7",1-CN (185-191,TDAPSF,,755.3,,
32,,f5,1-CN (189194,TDAPSF,,717.2,"Kerkaert et.al., 2012","Kerkaert et.al., 2012"
33,,,1Phospho,TDAPSF,,,,
34,"B,C,H,HD,P","f1,f3,f4,f6,f7",1-CN (192197,PSFSDI,,755.4,,
35,"B,C,HD,P,K",f5,1-CN(195-201,SDIPNPI,,755.4,,
36,"B,C,H,HD,","f1,f2,f3,f4",1-CN (202213,IGSENSEKTTMPLW;TTMPLW,,1533.5,"Lu et al.,2016; Qureshi et.al.,2012;Wakai and Yamamoto",
37,"P,K",,3Phospho,,,,,2012
38,C,f6,1-CN48-59,GKEKVNELSKDI,,1439.7,,
39,,,1Phospho,,,,,
40,"C,K","f2,f3,f6,f7",1-CN (60-683,GSESTEDQA,,1163.3,,
41,,,Phospho,,,,,
42,"B,C,H,HD,P","f2,f6",s1-CN (7886),ESISSSEEI,,1140.4,,
43,,,2Phospho,,,,,
44,"B,H,HD,P","f1,f3,f4,f7",1-CN (81-86,SSSEEI,,651.3,,
45,HD,f3,1-CN (120124,KVPQL,,826.5,,
46,"H,C,K","f6,f7",1-CN (120126,KVPQLEI,,826.5,,
47,HD,f4,1-CN (125131,EIVPNSA,,729.4,"Gomez-Ruiz et.al.,2006","Gomez-Ruiz et.al.,2006"
48,H,"f1,f4",1-CN (127135),VPNSAEERL,,1014.5,,
49,"K,P","f1,f4",1-CN (136-142),HSMKEGI,,801.4,,
50,H,f1,1-CN (1521),ARPKHPI,,818.5,"Ong et.al., 2007; Sieber et.al., 2009; Sagardia vd. (2013);",
51,,,,,,,"Minervini et al.,2003","Minervini et al.,2003"
52,"B,C,H,P","f3,f4,f7",1-CN(16-21,RPKHPI,,747.5,"Ong et.al.,2007;Sieber et.al.,2009;Sagardia vd.2013);",
53,,,,,,,"Minervini et al.,2003","Minervini et al.,2003"
54,"B,C,P","f3,f4,f5",s1-CN (182-188)2,VPLGTQY,,937.3,,
55,,,Phospho,,,,,
56,HD,"f5,f6",1-CN (198-213,IPNPIGSENSETTPLW,,1874.8,"Qureshi et.al.,2012","Qureshi et.al.,2012"
57,,,2Phospho,,,,,
58,K,f6,1-CN (2231),KHQGLPQEVL,,1148.6,"Sieber et.al.,2009","Sieber et.al.,2009"
59,HD,f3,1-CN (4855),GKEKVNEL,,916.5,,
60,K,f4,1-CN (6067),GSESTEDQAMEDI,,1571.5,,
61,,,2Phospho,,,,,
62,"B,H","f1,f2,f3",1-CN (711),TCLVA,,586.2,,
63,,,1Phospho,,,,,
64,H,f5,s1-CN (7377),KQMEA,,606.3,,
65,"B,K,P","f3,f4,f5",1-CN (73-801,KQMEAESI,,1015.4,,
66,,,Phospho,,,,,
67,"H,K",f7,1-CN (8796,VPNSVEQKHI,,1150.6,,
68,P,f4,1-CN (97106)2,QKEDVPSERY,,1410.5,"Sagardia et.al.,2013","Sagardia et.al.,2013"
69,,,Phospho,,,,,
70,"B,C,K,P","f4,f5",2-CN (183189),SQRYQKF,,1036.5,,
71,,,1Phospho,,,,,
72,"B,H","f1,f2,f4",2-CN (195-199,LKTVY,,623.4,,
