,0,1,2,3,4,5,6
0,,Continental(n=475,,Coastal (n=503),,Total (n=978),
1,,Students,,,,,
2,,Male(n=285,Female(n=190,Malen=302),Female(n=201,Male(n=587,Female(n=391
3,Body weight (kg),71.28  13.45,64.57  13.25,73.09  12.51,60.55  9.24*,72.46  12.86,61.37  10.29
4,Body height (m),1.78  0.08,1.68  0.06,1.80  0.08*,1.66  0.06,1.79  0.08,1.66  0.08
5,BMI (kg/m2),22.54  3.75,22.70  4.05,22.59  3.18,22.08  3.05,22.57  3.38,22.20  3.28
6,Body fat (%),15.05  7.07,23.53  7.26,15.99  6.34,23.83  5.20,15.66  6.61,23.77  5.67
7,WC (cm),78.34  8.97,74.05  9.04,80.54 8.37,72.52  6.59,79.77  8.64,72.83  7.17
8,HC (cm),97.30  8.10*,99.33  8.42,99.09  7.39,97.82  6.49,98.47  7.69,98.13  6.94
9,WHR,0.80  0.05*,0.74  0.05,0.81  0.04,0.74  0.04,0.81  0.04,0.74  0.04
10,"Nutritive status (of measured students, %)","Nutritive status (of measured students, %)",,,,,
11,Underweight,7.8,6.9,6.6,5.3,7.1,5.6
12,Normal,77.0,76.4,75.7,82.6,76.1,81.4
13,Overweight,8.8,11.1,14.3,9.2,12.3,9.6
14,Obese,6.5,5.6,3.4,2.8,4.5,3.4
15,BFa,9.7,12.5,7.6,8.9,8.3,9.6
16,WCb,1.8,8.3,1.7,2.1,1.8,3.4
17,WHR,0.0,8.3,0.2,8.5,0.2,8.5
