,0,1,2,3
0,Broccoli,,Cabbage,
1,Accession,Content (g/g.,Accession,Content g/g
2,,FW),,FW)
3,ZhQ no.9,19.21.8,CA no.6,3.21.2
4,ZhQ no.16,17.62.0,CA no.48,5.31.8
5,ZhQ no.18,14.4+0.6,CA no.49,1.8+0.2
6,ZhQ no.20,22.1+2.3,CA no.100,4.5+0.4
7,ZhQ no.26,32.91.5,CA no.105,4.70.5
8,ZhQ no.27,6.00.8,CA no.152,4.30.8
9,ZhQ no.28,9.21.2,CA no.163,2.90.3
10,ZhQ no.145,5.40.4,CA no.174,1.2+0.4
11,ZhQ no.159,20.4+3.2,CA no.185,4.7+1.2
12,ZhQ no.163,8.41.4,CA no.194,2.50.2
13,ZhQ no.166,11.51.5,CA no.197,2.10.2
14,ZhQ no.168,12.10.9,CA no.203,2.20.5
15,ZhQ no.172,1.40.1,CA no.205,4.3+0.3
16,ZhQ no.175,18.6+1.5,CA no.213,3.30.5
17,ZhQ no.176,23.21.6,CA no.217,0.70.0
18,ZhQ no.180,17.02.1,CA no.227,0.70.1
19,ZhO no.187,2.30.4,CA no.316,2.50.2
20,ZhQ no.188,20.5+1.8,CA no.318,2.70.1
21,Mean,14.6,Mean,3.0
