,0,1,2
0,Polyphenolics,HPS value(%,HPS value%
1,,with respect to,with respect to
2,,HPS-CUPRAC,GSH-Px-DTNB
3,,method,method
4,Simple phenolic acids,,
5,Gallic acid,62.80.9,63.84.0
6,Pyrogallol,54.91.2,57.82.7
7,Hydroxycinnamic acids,,
8,Rosmarinic acid,26.00.5,15.51.6
9,Caffeic acid,17.31.6,17.00.6
10,p-Coumaric acid,10.60.3,N.D.a
11,Chlorogenic acid,14.60.8,N.D.a
12,Flavan-3-ols,,
13,-Epigallocatechin gallate(EGCG,42.90.5,53.74.3
14,(-Epicatechin gallate(ECG,38.61.1,42.12.8
15,(-Epigallocatechin(EGC,35.21.3,37.02.2
16,(-Epicatechin(EC,30.30.1,30.03.8
17,(+Catechin(CAT,14.61.9,14.31.2
18,Flavons,,
19,Apigenin,2.50.1,N.D.a
20,Flavonols,,
21,Quercetin,47.12.0,48.44.9
22,Kaempferol,31.70.4,21.91.9
23,Flavanons,,
24,Naringin,N.D.a,N.D.a
25,Others,,
26,Ascorbic acid,17.50.5,17.21.2
27,Trolox,17.01.2,11.00.9
