,0,1,2
0,"rutilized Plants Species ""Crops for the Future  Beyond Food Security"". ISHS,",,"Preet, K.,Punia,D., 2000. Proximate compositionphytic acid, polyphenols and "
1," Lumpur, Malaysia."," Lumpur, Malaysia.","ibility (in vitro) of four brown cowpea varieties. Int. J. Food Sci. Nutr. 51, 8"
2,"A.M.,Minka,S.R.,Mbome,I.L.,Etoa,F.X.,2011.Nutritional potential of",,"Redjeki, E.S., Mayes, S., Azam-Ali, S.N., 2011. Evaluating the stability and adaptab"
3,"ara bean protein concentrate.Pak.J.Nutr.10,112-119.",,Bambara groundnut (Vigna subterranea (L.) Verd.) Landraces in different agr
4,"matriain, M., Mirebrahim, H., Xu, P., Wanamaker Steve, I., Luo, M., Alhakami,",,"ecologies Year) Published In Massawe, F., Mayes, S., Alderson, P. (Eds.), 2n"
5,"pert, M.,Atokple I., Batieno Benoit,J., Boukar,O., Bozdag,S., Cisse,N.,Drabo",,Symp.on Underutilized Plants Species Crops for the Future -Beyond Food Se
6,"lers Jeffrey, D., Farmer, A., Fatokun, C., Gu Yong, Q., Guo, Y.N., Huynh, B.L.",,"Acta Horticulture, ISHS, Kuala Lumpur, Malaysia"
7,"on Scott, A., Kusi, F., Lawley Cynthia, T., Lucas Mitchell, R., Ma, Y., Timko",,substances in Chickpea (Cicer arietinum l) as affected by the biotype factor. 3
8,"ael, P., Wu, J., You, F., Barkley Noelle, A., Roberts Philip, A., Lonardi, S., Close",,substances in Chickpea (Cicer arietinum l) as affected by the biotype factor. 3
9,"thy, J., 2016. Genome resources for climate-resilient cowpea, an essential crop",,"Rochfort, S., Panozzo, J., 2007. Phytochemicals for health, the role of pulses. J. A"
10,"security.Plant J.89,1042-1054",,"Rochfort, S., Panozzo, J., 2007. Phytochemicals for health, the role of pulses. J. A"
11,"Olumuyiwa, A., ElijahO., 2014.Value-chain analysis of bambara groundnut",,"Food Chem. 55, 79817994."
12,a subterranean) and livelihood sustainability amongst households in derived,,"Romani, A., Ieri, F., Turchetti, B., Mulinacci, N., Vincieri, F.F., Buzzini, P., 2006. A"
13,belt of Nigeria (Year) Published. 18th ICBAR (International Consortium on,,of condensed and hydrolysable tannins from commercial plant extracts. J. Ph
14,ed Bioeconomy Research),ed Bioeconomy Research),"Biomed.Anal.41,415-420."
15,"hema, Y.Y., Jideani, V.A., 2013. Potential of Bambara groundnut (Vigna sub-",,"Roy, F., Boye, J.I., Simpson, B.K., 2010. Bioactive proteins and peptides in pulse"
16,nea (L. Verdc milk as a probiotic beverage-a review.Crit. Rev.Food Sci. Nutr,,"pea, chickpea and lentil. Food Res. Int. 43, 432-442."
17,"Ali, s.N.,Massawe,F.,2007.Growth and development of bambara",54_967.,"Ryan, E., Galvin, K., OConnor, T.P., Maguire, A.R., OBrien, N.M., 2007. Phytoste"
18,Idnut (Vigna subterranea) in response to soil moisture 1. Dry matter and yield.,izam,"squalene, tocopherol content and fatty acid profile of selected seeds, grains, "
19,Idnut (Vigna subterranea) in response to soil moisture 1. Dry matter and yield.,,"gumes. Plant Foods Hum. Nutr. 62, 85-91"
20,"J.Agron.26,345-353.","J.Agron.26,345-353.","Salas-Salvado, J., Marquez-Sandoval, F., Bull6, M., 2006. Conjugated linoleic acid"
21,", J.D.H., 2013. Biofortification of mungbean (Vigna radiata) as a whole food",,"and lipid metabolism. Crit. Rev. Food Sci. Nutr. 46, 479488."
22,".L., Falcon, P., Goodman, R.M., Jahn, M.M., Sengooba, T., Tefera, H., Nelson,",,"Sandberg, A.S., 2002. ). Bioavailability of minerals in legumes. Br. J. Nutr. 88 (Su"
23,".L., Falcon, P., Goodman, R.M., Jahn, M.M., Sengooba, T., Tefera, H., Nelson,",,S281-5.
24,2004. Biotechnology in the developing world: a case for increased investments,,"Sawangsri, P., Pengnoo, A., Suwanprasert, J., Kanjanamaneesathian, M., 2007. Ef"
25,"Dordevi,V.,TorbicaA.Mikic,A. 2012. Legumes seed storage proteins",,Trichoderma harzianum biomass and Bradyrhizobium sp. Strain NC 92 to cont
26,"cterization by SDS-PAGE and Lab-on-a-Chip electrophoresis. J. Food Anal. 28,",,blight disease of bambara groundnut (Vigna subterranea) caused by Rhizocto.
27,"cterization by SDS-PAGE and Lab-on-a-Chip electrophoresis. J. Food Anal. 28,",,"solani in the field. Songklanakarin J. Sci. Technol. 29, 15-24."
28,,,"Sayanova,O.V.Napier,J.A.,2004.Eicosapentaenoic acid: biosynthetic routes ar"
29,".G.M., Carreras, J., Grosso, R., Inga, M., Silva, M., Anguilar, R., Allende, M.J.",,"potential for synthesis in transgenic plants. Phytochemistry 65, 147-158."
30,".D., Catapano, A.L., 2009. Cholesterol absorption inhibitors A2. CHAPTER 24",,"Anim. Feed Sci. Technol. 91,21-40."
31,"llantyneChristie M.Ed.,Clinical Lipidology.W.B. Saunders,Philadelphia",,"Semba, R.D., Shardell, M., Sakr Ashour, F.A., Moaddel, R., Trehan, I., Maleta, K.M.,"
32," quality and consumer appeal for its products. Int. J. Food Sci. Technol. 44,",,"associated with low circulating essential amino acids. EBioMedicine 6, 2462"
33," quality and consumer appeal for its products. Int. J. Food Sci. Technol. 44,",,"Shanmugasundaram, S., Keatinge, J., Hughes, J., 2010. The Mungbean Transform"
34,,2242,"Diversifying Crops, Defeating Malnutrition."
35,dnut (Vigna Subterranea (l. verdc caused by Colletotrichum Capsici (syd),,"Sharma, S.,Kaur, M., Goyal, R., Gill, B.S.,2014. Physical characteristics and nutr"
36,dnut (Vigna Subterranea (l. verdc caused by Colletotrichum Capsici (syd),,w soybean (Glycine max (L.) Merrill) genotypes. J. Fo
37,"and Bisby in Nigeria. Arch.Phytopathol.Plant Prot.34,353-360.",,"Technol.(New Delhi India)51,551-557."
38,"J., 2003. Evaluation of bambara groundnut (Vigna subterranea (L.) verdc) lines",,"Simon, M.V., Agnolazza, D.L., German, O.L., Garelli, A., Politi, L.E., Agbaga, M.P."
39,action to Cercospora leaf spot. J. Sustain. Agric.22,action to Cercospora leaf spot. J. Sustain. Agric.22,"Anderson, R.E., Rotstein, N.P., 2016. Synthesis of docosahexaenoic acid from"
40,ypes in bambara nut seeds: perspectives for dietary protein supply in developing,,"Neurochem. 136,931-946."
41,"ries.EXCLI J.9,17-28.","ries.EXCLI J.9,17-28.","Singh,N.,2017.Pulses: an overview.J.Food Sci.Technol.54,853-857."
42,"E., Orji, B.O., 2007. Phytochemical and compositional nutritional quality of",,"Singh, N.P., Pratap, A., 2016. Food Legumes for Nutritional Security and Health Be"
43,"Adeyeye,E.I., Adesina, A.J., 2013. Chemical composition of bambara",,"Biofortification of Food Crops. Springer, India."
44,"Adeyeye,E.I., Adesina, A.J., 2013. Chemical composition of bambara",,"Singh, R.J., Chung, G.H., Nelson, R.L..,2007. Landmark research in legumes. Geno"
45,"ndnut (V. Subterranea L. Verdc) seed parts. Bangl. J. Sci. Ind. Res. 48, 167178",,525-537.
46,"1998. Genetic and environmental variability in starch, fatty acids and",,"Singhal, A., Karaca, A.C., Nickerson, M., 2016. Pulse proteins: from processing to"
47,il nutrients composition in cowpea (Vigna unguiculata (L) Walp. J. Sci. Food,,"ture-function relationships. In: Goyal, A.K. (Ed.), Grain Legumes. Intech."
48,"781,1-11","781,1-11","Smith, C.E., Mollard, R.C., Luhovyy, B.L., Anderson, G.H., 2012. The effect of yelle"
49,ation of bambara groundnut [Vigna Subterranea (L.) verdc] in Owerri,,"protein and fibre on short-term food intake, subjective appetite and glycaemi"
50,ation of bambara groundnut [Vigna Subterranea (L.) verdc] in Owerri,,"sponse in healthy young men. Br. J. Nutr. 108, S74-S80."
51,,,"Smykal, P., Coyne, C.J., Ambrose, M.J., Maxted,N., Schaefer, H., Blair, M.W., Ber"
52,"eolus vulgaris grown in northern Nigeria. Food Chem. 78 (1), 1-7. https://doi.",,"Greene, S.L., Nelson, M.N., Besharat, N., Vymyslicky, T., Toker, C., Saxena, R"
53,"eolus vulgaris grown in northern Nigeria. Food Chem. 78 (1), 1-7. https://doi.",,"Roorkiwal, M., Pandey, M.K., Hu, J., Li, Y.H., Wang, L.X., Guo, Y., Qiu, L.J., R"
54,"A.N., Ivanova,E.A.2016. Antiatherosclerotic efficacy of nutraceuticals A2",0.1016/S0308-8146(0000293-4,"R.J., Varshney, R.K., 2014. Legume crops phylogeny and genetic diversity for s"
55,"Gupta, Ramesh C. (Ed.,Nutraceuticals. Academic Press, Boston",,"and breeding.Crit. Rev.Plant Sci.34, 43-104."
56,"G.O., Afolabi, O., Isola, A.D.,2012. Some quality characteristics and carbohy",,"Soetan, K.O., Oyewole, O.E., 2009. The need for adequate processing to reduce th"
57,fractions of bambara groundnut (Vigna subterranea L.) seed flour. IOSR J. Appl.,,tinutritional factors in plants used as human foods and animal feeds: a review.
58,fractions of bambara groundnut (Vigna subterranea L.) seed flour. IOSR J. Appl.,,"Food Sci. Technol.3,223-232."
59,cochemical properties of starches with variable amylose contents extracted from,,Physiological Perspective 39. pp. 1560-1570.
60,cochemical properties of starches with variable amylose contents extracted from,,"Sreerama, Y.N., Sashikala, V.B., Pratape, V.M., 2012. Phenolic compounds in cowp"
61,"ara groundnut genotypes.Carbohydr.Polym.133,171-178.",,horse gram flours in comparison to chickpea flour: evaluation of their antiox
62,"S., Thompson, J., Rudebjer, P., 2013. Fighting poverty, hunger and malnutrition",,and enzyme inhibitory properties associated with hyperglycemia and hyperte
63,"and underutilised species. needs, challenges and way forward.",,"Food Chem. 133, 156-162."
64,"., Sexton, P.J., Naeve, S.L., Shibles, R., 2000. Differential accumulation of",sity Int.,"Stamp, P., Messmer, R., Walter, A., 2012. Competitive underutilized crops will dep"
65,"., Sexton, P.J., Naeve, S.L., Shibles, R., 2000. Differential accumulation of",,the state funding of breeding programmes: an opinion on the example of Eur
66,storage protein subunits in response to sulfur and nitrogen nutritional,,"PlantBreed.131,461-464"
67,"I.K., Roorkiwal, M., Singh,V.K., Ramalingam A., Kudapa, H., Thudi, M.,","s.Plant Prod.Sci.3,268-274.","Stevenson, D.G., Doorenbos, R.K., Jane, J.-L., Inglett, G.E., 2006. Structures and f"
68,"I.K., Roorkiwal, M., Singh,V.K., Ramalingam A., Kudapa, H., Thudi, M.,",,tional properties of starch from seeds of three soybean (Glycine max (L.) mer
69,"kineni, A., Rathore, A., Vasrhney, R.K., 2016. Emerging genomic tools for le-",,"varieties.Starch 58,509-519."
70,breeding: current status and future prospoects. Front. Plant Sci. 7.,,"Takahashi, M., Uematsu, Y., Kashiwaba, K., Yagasaki, K., Hajika, M., Matsunaga,"
71,,gan,"Komatsu,K.,Ishimoto, M.,2003. Accumulation of high levels of free amino a"
72,ntial response to sulfur nutrition of two common bean genotypes differing in,,soybean seeds through integration of mutations conferring seed protein defic
73,e protein composition.Front.Plant Sci. 6.,e protein composition.Front.Plant Sci. 6.,"Planta 217,577."
74,,,"Temba, M.C., Njobeh, P.B., Adebo, O.A., Olugbile, A.O., Kayitesi, E., 2016. The rc"
75,st as seed treatment to control leaf blight disease of bambara,,compositing cereals with legumes to alleviate protein energy malnutrition in
76,"gna subterranea). World J. Microbiol. Biotechnol. 22 (9), -14.",,"Int.J.Food Sci.Technol.51,543-554"
77,"Phillips,E.M.,Campbell,A.,2015.Legumes:Health Benefits and Culinary",,"Tibe, O., Amarteifio, J.O., Njogu, R.M., 2007. Trypsin inhibitor activity and cond"
78,981. Properties of some protein fractions from bambara groundnut,aches to Increase Intake 33.,tannin content in bambara groundnut (Vigna Subterranea (L.) verdc) grown i
79,981. Properties of some protein fractions from bambara groundnut,,Southern Africa.J. Appl. Sci. Environ. Manage.11.
80,"ndzeia subterranea L.) Thouars].J.Sci.Food Agric.32,44-50.",,"Tosh, S.M., Yada, S., 2010. Dietary fibres in pulse seeds and fractions: characteriz"
