,0,1,2,3,4,5,6,7,8,9
0,,Whole hemp,,,,,,,,
1,,seeds,,,,,,,,
2,,'Bialobrzeskie','Carmagnola',Fedora 17,'Felina 32','KC Dora','Kompolti','Santhica 27',"""Tiborszallasi'",Average
3,,,,,,,,,,SD
4,Na,2.96  0.17c,4.16 0.08a,2.78  0.13c,3.67  0.07b,2.99  0.12c,1.45  0.21d,1.30  0.07d,2.70  0.26c,2.75  0.98
5,K,311.5  11.1d,"616.7  53.2a,b,","709.3  45.ga,",551.9  5.0b,"656.4  18.6a,",713.6  13.9a,"582.0  32.1a,b,",415.113.2c,569.6 
6,,,,"b,c,d",,,,"c,d",,141.9
7,Mg,381.88.0,394.9  38.1,410.9  23.3,367.1  21.2,365.9  12.2,375.5  24.2,360.8  35.5,410.6  15.2,383.419.9
8,Ca,"205.1  2.9a,b","211.9  10.4a,d",189.011.9a,"181.7  7.2b,c,","161.3  2.2d,e",137.3  6.6e,146.3  13.7e,172.09.0c,175.6  26.6
9,,,,"b,c",d,,,,,
10,P,835.4  23.7b,810.347.8c,876.4  25.1a,870.4 21.6a,"874.5  43.1a,","880.5  16.0a,","893.8  22.9a,b",928.1  5.3a,871.2  35.6
11,,,,"b,c","b,c","b,c","b,c",,,
12,Mn,"8.81  0.26a,c","9.71  0.68a,b","6.47  0.39b,d","7.41  0.06b,c","7.34  0.09b,c","5.55  0.3gb,d",6.07  0.27b,"8.46  0.14a,d",7.481.44
13,Fe,10.11  0.43a,10.65 0.62a,"6.45  0.14b,c",7.72  0.66b,"6.39  0.39b,c",6.05  0.55c,"7.26  0.58b,c",9.70  0.16a,8.04  1.84
14,Cu,1.77  0.07c,2.20  0.09b,2.76  0.23a,2.67  0.16a,1.63 0.11c,2.82  0.01a,2.79  0.28a,1.76  0.07c,2.30  0.53
15,Zn,"8.81  0.26a,c","9.71  0.68a,b","6.69  0.26b,d",7.02  0.21b,"7.11  0.0gb,c","7.84  0.36a,b","7.88  0.34a,b","8.46  0.14a,d",7.94  1.02
16,Ca/,0.19,0.20,0.17,0.16,0.14,0.12,0.13,0.14,0.16  0.03
17,P,,,,,,,,,
18,,Hulled hemp,,,,,,,,
19,,seeds,,,,,,,,
20,,Brand1 lot 1,Brand1 lot 2,Brand 2 lot 1,Brand 2 lot 2,Brand 3 lot 1,Brand 3 lot 2,Brand 4lot1,Brand 4 lot 2,Average
21,,,,,,,,,,SD
22,Na,"1.33  0.11c,d","1.43  0.23b,c","1.33  0.07c,d",0.97  0.15d,"1.13  0.07c,d","1.79  0.05a,b","1.43  0.03b,c",1.86  0.22a,1.41  0.30
23,K,"792.5  46.4d,e",1067.7  22.4a,"990.4  42.3a,b","899.9  51.6b,","991.6  40.5a,","866.9  42.6c,","968.4  32.0a,b,",778.8  48.0e,919.5
24,,,,,"c,d",,"d,e",C,,102.6
25,Mg,"518.8  11.6c,d",934.2  19.8a,786.5  39.1b,578.3  21.7c,"868.4  75.5a,",482.3  12.1d,821.0  23.ob,585.4  9.0c,696.9 
26,,,,,,,,,,174.7
27,Ca,"87.86  7.45a,b",91.99  2.02a,"76.73  4.1ob,c","74.06  5.81b,",94.00  6.05a,65.01  2.47c,"81.71  4.21a,b","81.00  7.07a,",81.55  9.69
28,,,,,c,,,,b,
29,P,"1156.1  87.5a,b","1145.3  26.3a,b","1122.8  39.7a,",1003.9 ,1114.0,1201.7  96.9a,1042.5  35.0a,1009.3,1099.5 
30,,,,,87.6b,"67.9a,b",,b,26.0b,72.7
31,Mn,9.14  0.22a,"5.48  0.07b,c",5.15  0.10c,3.53  0.11f,5.90  0.15b,"3.74  0.22e,f",4.49  0.11d,4.00  0.21e,5.18  1.81
32,Fe,10.89  0.27a,9.60  0.58a,"6.57  0.41b,c",5.10  0.45c,9.78  0.71a,5.87  0.47c,"6.83  0.39b,c",7.33  0.54b,7.83  1.97
33,Cu,"1.89  0.18a,b","1.81  0.09a,c","1.30  0.01a,b",1.62  0.04a,"1.45  0.05a,b","1.45  0.13a,b","1.31  0.04b,c",1.02  0.08b,1.480.29
34,Zn,"9.14  0.22a,b",9.45  0.12a,"11.20  0.43a,b",8.18  0.11b,12.740.96,"8.78  0.16a,b","10.27  0.34a,b","8.74  0.01a,b",9.81 1.5
35,,,,,,b,,,,
36,Ca/,0.06,0.06,0.05,0.06,0.07,0.04,0.06,0.06,0.06  0.01
37,P,,,,,,,,,
