,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Compounda,Parent ion,Fragmentor,Mass range,m/z (intensity),m/z (intensity),,,,,,,
1,,(m/z),(V),(m/z,,,,,,,,,
2,1-CQA,353.0,80,100-200,190.9,178.8,173.1,135.0,,,,,
3,3-CQA,,,,(100),4,(1,(5,,,,,
4,3-CQA,353.0,80,100-200,191.0,179.0,173.0,134.9,,,,,
5,,,,,(100,(76),(3),(54),,,,,
6,4-CQA,353.0,80,100-200,191.1,179.0,173.0,134.9,,,,,
7,,,,,(48),(68),(100,(69),,,,,
8,5-CQA,353.0,80,100-200,191.0,179.1,172.9,134.8,,,,,
9,,,,,(100,(1),(1,(1,,,,,
10,Compound,Parent ion,Fragmentor,Mass range,m/z (intensity),m/z (intensity),,,,,,,
11,,(m/z,(V,(m/z),,126.9,,,,,,,
12,1-CQA,191.0,180,80-200,172.7,126.9,110.9,93.3,85.1,,,,
13,,,,,(39),(35,(59),(24,(100,,,,
14,3-CQA,191.0,180,80-200,172.8,126.9,110.7,93.1,85.1,,,,
15,,,,,15,54,(24),(33),(100,,,,
16,4-CQA,173.0,180,80-200,,127.2,111.0,92.9,84.8 (2),,,,
17,,,,,,(2),14,(100),,,,,
18,5-CQA,191.0,180,80-200,173.0,126.8,110.8,92.9,85.0,,,,
19,,,,,11,(36),(17,(32),(100,,,,
20,Compound,Parent ion,Fragmentor,Mass range,m/z (intensity),m/z (intensity),,,,,,,
21,"1,4-diCQA",515.0,80,150-400,353.0,334.6,317.2,298.9,254.6,203.0,191.1,179.1,173.0
22,,,,,100,(2),(6),(21,254.8,(34),(4),(26),(29)
23,"3,4-diCQA",515.0,80,150-400,352.9,334.8,(6),299.0,254.8,203.1,191.0,179.1,173.1
24,,,,,(100,(21,,(1),(1,(1,(4),(23),(29)
25,"3,5-diCQA",515.0,80,150-400,353.0,335.0,,(1),(1,(1,191.0,178.8,172.9
26,,,,,(100,(2),317.2,,,,191.0,(20),(1
27,"1,5-diCQA",515.0,80,150-400,353.0,335.0,317.2,,,,191.0,179.0,173.0
28,,,,,(100,(6),(1),,,,(95),(3),(2)
29,"4,5-diCQA",515.0,80,150-400,353.0,335.3,316.9,298.7,254.5,202.9,191.1,179.0,173.0
30,,,,,(100),(1),(1,(1),(1),(2),(4,14),(17
31,Compound,Parent ion,Fragmentor,Mass range,m/z (intensity),m/z (intensity),,,,,,,
32,,m/z,(V),(m/z),,,,,,,,,
33,"1,4-diCQA",353.0,180,100-200,190.9,178.9,173.1,134.9,,,,,
34,,,,,(43),(93),(100,(79),,,,,
35,"3,4-diCQA",353.0,180,100-200,190.8,179.1,173.0,135.1,,,,,
36,,,,,(48),(74),(100,(66),,,,,
37,"3,5-diCQA",353.0,180,100-200,191.0,178.8,172.8,135.0,,,,,
38,,,,,(100),(65),(2),(37),,,,,
39,"1,5-diCQA",353.0,180,100-200,191.0,179.1,173.1,135.1,,,,,
40,"4,5-diCQA",353.0,180,100200,191.1,179.0,173.0,134.9,,,,,
41,,,,,(45),(72),(100,(69),,,,,
42,Compound,Parent ion,Fragmentor,Mass range,m/z (intensity),m/z (intensity),,,,,,,
43,,(m/z)b,(V),(m/z),,,,,,,,,
44,"1,5-diC-3-SQA",-,180,100-1000,614.9,,453.1,,353.0,290.9,191.1,178.9,
45,,,,,(100),,(58),,(44,(12,(28),(13),
46,"1,5-diC-4-SQA",-,180,100-1000,615.0,,453.0,,352.9,290.9,190.9,179.0,
47,,,,,(100),,(82),,(17),(35,(23),(18),
48,"1,5-diC-3,4-",-,180,100-1000,714.9,553.1,453.0,391.0,352.9,290.8,191.0,179.1,
49,diSQA,,,,(100,17,(9),(6),(3,(3),(8,10,
