,0,1,2,3,4,5,6,7
0,Wines,Acetic acid,bOctanoic acid,Propanoic acid,Butanoic acid,dn-Valeric acid,Hexanoic acid,Volatile acidity
1,Sensory threshold,200[1,2.2[1],8.1[1,2.5[1,-,8.8[2],
2,EC1118,273 12cde,6.521.50fghijk,2.24  0.73b,2.84  1.45a,tr,7.96  0.89ab,293
3,7,290 35 cd,4.84 0.68jk,2.82  0.00b,1.63 0.50ab,1.97  0.36a,4.30  0.86fg,305
4,3,243  63defg,9.64 1.68bcd,1.960.00b,2.30  0.93ab,1.090.30b,5.69  1.39cdef,264
5,SYRAH,338  91c,7.77 0.87defgh,2.770.38b,1.930.43ab,0.760  0.119b,5.63  1.89cdef,357
6,M2,17318fgh,8.65  0.48def,2.550.38b,2.05 0.72ab,tr,5.55  0.19cdef,191
7,MT,15715h,12.4  0.6a,1.92 0.07b,1.680.54ab,tr,8.96  1.26a,182
8,2226,40974b,5.31 0.40ijk,2.83  1.01b,2.53  0.88ab,0.6610.000b,6.38  0.97cde,426
9,RA17,24050defg,9.19 0.64cde,2.31  0.43b,1.84 0.32ab,tr,6.42 0.69bcde,259
10,KD,48245a,6.54 0.35fghijk,2.04  0.25b,1.890.18ab,tr,4.72  0.39efg,497
11,D47,201 16efgh,9.20  0.92cde,tr,1.73 0.52ab,tr,5.28  0.51defg,217
12,DV10,26912cde,5.970.61hijk,2.451.00b,2.31  0.33ab,0.094 0.000c,5.35  0.97defg,286
13,CSM,30212 cd,6.13  0.69ghijk,tr,1.82 0.25ab,tr,3.78  0.50 g,314
14,2323,245  33defg,7.23 0.32defghij,tr,1.58  0.23b,tr,5.32  0.66defg,259
15,UV43,456 26ab,6.84  1.15efghij,2.73  0.00b,1.56  0.13b,tr,5.29  1.25defg,473
16,D80,48057ab,4.28  0.36k,2.15 0.48b,1.740.03ab,tr,3.67  0.15 g,491
17,Clos,25041def,7.680.40defghi,tr,1.41 0.16b,tr,4.77  0.3defg,264
18,FC9,247  9def,9.691.61bcd,2.10 0.00b,1.93 0.67ab,tr,6.46 0.6bcd,268
19,71B,303 9 cd,11.71.0ab,1.600.00b,1.75 0.44ab,tr,8.00  0.28ab,326
20,OKAY,163 47 h,11.21.6abc,tr,1.33  0.07b,tr,7.050.59bc,183
21,IOAYS,1624h,8.49  0.85defg,tr,1.540.21b,0.773 0.000b,5.34  0.35defg,177
22,QA23,1697gh,9.39 1.42bcd,2.56  0.00b,1.711.12ab,tr,6.05  0.56cde,188
23,BDX,285 32 cd,6.70  2.63fghij,5.31  3.40a,1.860.14ab,tr,4.35  1.10fg,303
24,CM,189 9fgh,8.49  2.94defg,tr,2.16 0.34ab,tr,5.26  0.84defg,205
