,0,1,2,3
0,Sample,Country,Label information,Analytical result
1,code,of origina,g/100 g),g/100gMU
2,1,BR,6.00,8.800.53
3,2,BR,8.00,8.300.54
4,3,BR,6.00,8.700.41
5,4,BR,7.00,6.520.41
6,5,BR,8.00,7.360.54
7,6,BR,7.00,7.600.41
8,7,BR,6.00,7.900.40
9,8,BR,6.00,7.500.39
10,9,BR,7.00,8.300.53
11,10,BR,6.00,6.200.38
12,11,BR,9.50,10.120.54
13,12,AR,6.50,6.900.53
14,13,UY,7.50,7.47 0.40
15,14,UY,6.00,7.160.41
16,15,AR,6.50,6.470.38
17,16,AR,5.00,5.850.55
18,17,BR,8.00,8.350.39
19,18,BR,7.50,6.100.36
20,19,BR,7.50,7.84 0.42
21,20,BR,0.00,1.100.41
22,21,BR,6.00,5.960.56
23,22,BR,8.00,6.770.39
