,0,1,2,3
0,Manufacturer,Brand,Compositionb,Other
1,Grand kafa,Grand golda,C.arabica:Rio Minasand SantosC.robusta:Cherry+,Ground on a stone mill
2,,,African types,
3,Local roaster shop,Koffeine,Single origin' C.arabica 100%,
4,Grand kafa,Grand Aromaa,C.arabica: Santos; C.robusta:Cherry+African types,Ground on an industrial mill
5,Grand kafa,Grand DeLuxa,C. arabica: Rio Minas and Santosc; C. robusta: Cherryd+,Ground on an industrial mill
6,,,African types,
7,Strauss Adriatic doo., Doncafe momenta,C.arabica:Rio Minas;C.robusta: two types of Vietnamese,
8,,,coffee,
9,Strauss Adriatic doo.,C coffeea,,
10,Atlantic Grupad.d.,Bonitoa,,Roast grade 3f
11,Strauss Adriatic doo., Doncafe Minasa,C. arabica: Rio Minas(min 35%);C. robusta: South Asia and,
12,,,Central African types,
13,Grand kafa,Barcaffea,C.arabica:Santos;C.robusta:Cherry+African types,Ground on an industrial mill
14, Supermarkets own label,Premiaa,,
