,0,1,2,3,4,5,6
0,Run,"x1,Temperature C","x2,pH","x3, Time (min)",IVPD% Cooking,IVPD% Microwave,IVPD% Ultrasound
1,1,-1 (52.2),-1 (6.00),-1 (13,87.56,88.29,87.65
2,2,-1 (52.2),-1 (6.00),+1 (37),88.00,88.83,88.74
3,3,-1 (52.2),+1 (8.00),-1 (13),91.18,91.00,91.91
4,4,-1 (52.2),+1 (8.00),+1 (37),92.90,93.17,92.81
5,5,+1 (87.8),-1 (6.00),-1 (13),90.10,89.73,90.46
6,6,+1 (87.8),-1 (6.00),+1 (37),90.64,90.10,90.91
7,7,+1 (87.8),+1 (8.00),-1 (13),94.08,93.90,93.17
8,8,+1 (87.8),+1 (8.00),+1 (37),95.25,94.44,94.71
9,9,-1.682 (40.0),0 (7.00),0 (25),87.29,87.56,87.74
10,10,+1.682 (100.0),0 (7.00),0 (25),92.45,92.63,92.54
11,11,0 (70.0),1.682 (5.32),0 (25),87.56,87.38,87.83
12,12,0 (70.0),+1.682 (8.68),0 (25),91.91,92.81,91.80
13,13,0 (70.0),0 (7.00),-1.682 (5),88.47,88.83,88.74
14,14,0 (70.0),0 (7.00),+1.682 (45),90.00,89.91,90.64
15,15,0 (70.0),0 (7.00),0 (25),90.82,90.64,90.69
16,16,0 (70.0),0 (7.00),0 (25),90.46,91.00,90.71
17,17,0 (70.0),0 (7.00),0 (25),90.10,91.54,90.42
