,0,1,2,3,4,5,6
0,Food item,Water,Protein,Fat,Ash,CHO,Energy'
1,,(%),(g),(g),(g),(g),(keal)
2,"Maize, freshraw, white",43,5.9,3.1,0.7,46.8,207
3,"Maize, fresh, roasted, white",34,7.9,4.9,1.1,52.0,246
4,"Maize, mature,dry,white",13,8.5,4.5,0.9,73.0,355
5,"Maize,mature,boiled, white",71,2.5,1.7,0.5,24.5,120
6,Fermented maize (porridge),90,1.0,0.2,0.1,8.9,42
7,"Kidney beans, mature, dry'",15,19.4,1.6,3.3,60.4,327
8,"Kidney bears, fresh, raw",57,9.2,0.7,1.7,31.5,166
9,"Pigeon peas, fresh, raw",62,8.3,0.9,1.3,27.4,148
10,"Pigeon peas, cooked (fresh and mature)",71,6.4,0.7,0.7,21.0,114
11,"Cocoyam, cooked (taro)",59,2.0,0.4,0.8,37.7,161
12,"Sweet potato, raw",65,1.7,0.3,1.0,32.4,138
13,"Sweet potato, boiled",66,0.8,0.5,0.8,31.4,133
14,"Sweet potato, roasted",60,1.1,0.4,1.0,38.1,160
15,"Banana,unripe (plantain)",71,1.3,0.2,0.9,26.8,103
16,"Paw paw,unripe",93,0.5,0.1,0.4,6.0,24
17,"Goat,roasted",54,32.9,10.9,2.2,0.5,241
18,"Matumbo, beef and goat,raw (intestines",,,,,,
19,+ stomach),78,11.2,10.6,0.9,0.0,143
20,"Milk,cow's,full-fat",88,3.0,5.5,0.7,2.9,72
21,Termites,40,28.8,32.3,0.9,0.0,414
22,"Beer, local",91,0.0,0.1,0.0,2.7,58
23,"Samosa,potato (pastry with filling,fried)",62,3.1,9.5,1.5,23.9,194
24,"Samosa, meat",45,11.5,12.6,1.2,30.2,281
25,Mandazi (fried wheat dough),31,6.7,6.7,0.8,54.4,305
26,"Bread, white (wheat)",33,8.3,2.6,1.1,55.1,277
27,Chapati (fried wheat flat-hread),35,63,01,03,10.0,200
