,0,1,2,3,4,5,6,7
0,Cultivar,Samplea,Scientific,Coordinates,Altitude,Collection,Date,% Dry matter
1,,,name,,(m.a.s.l.),site,,
2,Sajampaya,P-saj-1,Solanum tuberosum,19613356E8092342N,3789,"1.Experimental farm,",27/03/2007,28
3,,,,,,"UMSA,Patacamaya",,
4,Waycha,p-way-1,Solanum tuberosum,19613356E8092342N,3790,1.,27/03/2007,26
5,,,ssp. andigenius,,,,,
6,Khoyo,P-kho-1,Solanum sp.,19613356E8092342N,3790,1.,30/06/2007,27
7,Luki,P-luk-2,Solanum juzepzukii,19599887E8119182N,3980,2.Villa loza,27/03/2007,33
8,Roja,p-roj-2,Solanum tuberosum,19599887E8119182N,3981,2.,27/03/2007,25
9,,,ssp. tuberosum,,,,,
10,Luki,P-luk-3,Solanum juzepzukii,19596083E8114639N,3920,3.Calacachi,27/03/2007,26
11,Waycha,p-way-3,Solanum tuberosum,19596083E8114639N,3921,3.,27/03/2007,26
12,,,cv.andigenius,,,,,
13,Wilaimilla,P-wil-4,Solanum tuberosum,19588713E8132480N,3978,4.Pinaya,27/03/2007,26
14,Pali,P-pal-5,Solanum tuberosum,19593767E8130306N,4008,5.Calamarca,27/03/2007,28
15,Mali,P-mal-5,Solanum tuberosum,19593767E8130306N,4008,5.,27/03/2007,28
16,Chairimilla,P-cha-5,Solanum tuberosum,19593767E8130306N,4008,5.,27/03/2007,26
17,Wilaimilla,p-wil-5,Solanum tuberosum,19593767E8130306N,4008,5.,27/03/2007,26
18,Wayrapacena,p-wpa-6*,Solanum tubersum,19576074E8154793N,3883,"6.Experimental farm,",27/03/2007,27
19,,,ssp.tuberosum,,,"UMSA,Choquenaira",,
20,Query,P-que-7*,Solanum tuberosum,19574570E8156252N,3890,"7. Experimental farm,",30/06/2007,22
21,,,,,,Proinpa,,
22,Capiro,P-cap-7*,Solanum tuberosum,19574570E8156252N,3890,7.,15/06/2007,26
23,Chuno sajampaya 21 days,C-saj-1,Solanum tuberosum,19613356E8092342N,3789,1.,30/06/2007,89
24,Chuno waycha 21 days,C-way-1,Solanum tuberosum,19613356E8092342N,3790,1.,30/06/2007,88
25,,,ssp. andigenius,,,,,
26,Chuno khoyo 21 days,C-kho-1,Solanum tuberosum,19613356E8092342N,3791,1.,30/06/2007,85
27,Chuno capiro 21 days,C-cap-1,Solanum tuberosum,19613356E8092342N,3789,1.,15/06/2007,38
28,Chuno khoyo 21 days,C-kho-3,Solanum tuberosum,19596083E8114639N,3921,3.,30/06/2007,85
29,Chuno waycha 21 days,C-way-3,Solanum tuberosum,19596083E8114639N,3921,3.,30/06/2007,83
30,,,cv.andigenius,,,,,
31,chunio charimilla 7 days,C7-cha-6*,Solanum tuberosum,19576074E8154793N,3883,6.,15/06/2007,88
32,Chuno wayra pacena 7 days,C7-wpa-6*,Solanum tuberosum,19576074E8154793N,3883,6.,15/06/2007,88
33,Chuno waycha 3 days,C3-way-6*,Solanum tuberosum,19576074E8154793N,3883,6.,15/06/2007,84
34,,,ssp.andigenius,,,,,
35,Chuno capiro 21 days,C-cap-7*,Solanum tuberosum,19574570E8156252N,3890,7.,15/06/2007,61
36,Chuno khoyo 3 days,C3-kho-8,Solanum tuberosum,19587317E8143288N,3949,8.El Tholar,15/06/2007,88
37,Chuno khoyo 2 days,C2-kho-8,Solanum tuberosum,19587317E8143288N,3950,8.,15/06/2007,44
38,Chuno waycha 21 days,C-way-8,Solanum tuberosum,19587317E8143288N,3951,8.,15/06/2007,33
39,,,ssp. andigenius,,,,,
40,Chuno sajampaya 1 day,C1-saj-9,Solanum tuberosum,19610778E8119182N,3920,9.On the way from,15/06/2007,25
41,,,,,,Patacamaya to,,
42,,,,,,Ayo Ayo,,
43,Chunio luki 2 days 2 days,C2-luk-9,Solanum juzepzukii,19610778E8119182N,3920,9.,15/06/2007,31
44,Chuno roja 2 weeks,C14-roj-9,Solanum tuberosum,19610778E8119182N,3920,9.,15/06/2007,34
45,Chuno roja 21 days,C-roj-9,Solanum tuberosum,19610778E8119182N,3920,9.,15/06/2007,80
46,Chuno sajampaya 21 days,C-saj-9,Solanum tuberosum,19610778E8119182N,3920,9.,15/06/2007,87
