,0,1,2,3,4,5
0,No,Accession code,Country,No,Accession code,Country
1,1,Berkema,Turkey,12,PI 381062,Iran
2,2,Ciftcia,Turkey,13,PI 426971,Pakistan
3,3,Giirarslana,Turkey,14,PI 426973,Pakistan
4,4,PI 173820,Turkey,15,PI 469264,Egypt
5,5,PI 194020,Ethiopia,16,PI 568215,Turkey
6,6,PI 215615,India,17,PI 572538,Egypt
7,7,PI 251640,Ethiopia,18,PI 613633,Australia
8,8,PI 286532,India,19,PI 617076,Bulgaria
9,9,PI 296394,Iran,20,PI 639185,Armenia
10,10,PI 302448,India,21,PI 660995,Armenia
11,11,PI 302449,India,,,
